브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
I,1,백화점,당시즌의류,반팔카라티셔츠,TS,744000,709700
I,1,백화점,당시즌의류,반팔티 & 스웨트팬츠,S1,12084000,11639830
I,1,백화점,당시즌의류,방풍자켓,WJ,1588000,1472900
I,1,백화점,당시즌의류,스커트,SK,930000,891400
I,1,백화점,당시즌의류,우븐셔츠,WS,-159000,-174900
I,1,백화점,당시즌의류,우븐팬츠,WP,34284000,32898350
I,1,백화점,당시즌의류,원피스,OP,-139000,-139000
I,1,백화점,당시즌의류,점퍼,JP,-577000,-957270
I,1,백화점,당시즌의류,진바지,DP,8440000,8060940
I,1,백화점,당시즌의류,팬츠,PT,36397000,34965630
I,1,백화점,당시즌의류,폴라폴리스점퍼,FD,11139000,10318310
I,1,백화점,당시즌의류,폴로 티셔츠,PQ,237000,237000
I,1,백화점,당시즌의류,후드티,HD,20495000,19625990
I,1,백화점,차시즌의류,맨투맨,MT,177000,177000
I,1,백화점,차시즌의류,맨투맨셋트,S2,2071000,1995680
I,1,백화점,차시즌의류,반팔티 & 스웨트팬츠,S1,1459000,1394870
I,1,백화점,차시즌의류,점퍼,JP,219000,219000
I,11,직영몰,Acc_etc,PET,PE,2285000,2228100
I,11,직영몰,Acc_etc,기타,ET,201000,201000
I,11,직영몰,Acc_etc,양말,SO,378200,376220
I,11,직영몰,Acc_etc,장갑,GL,1096000,1096000
I,11,직영몰,Bag,가방,BG,132000,132000
I,11,직영몰,Bag,백팩,BK,12287000,12167540
I,11,직영몰,Bag,보조가방,UB,166000,166000
I,11,직영몰,Bag,슬링백,SG,395000,375670
I,11,직영몰,Bag,크로스백,CR,1379000,1374100
I,11,직영몰,Headwear,방한모,WM,6761000,6725920
I,11,직영몰,Headwear,비니,BN,6967000,6849920
I,11,직영몰,Headwear,와이어캡,WR,343000,343000
I,11,직영몰,Headwear,운동모,CP,4702000,4669990
I,11,직영몰,Headwear,햇,HT,0,0
I,11,직영몰,Shoes,런닝화,RN,3187000,3132680
I,11,직영몰,Shoes,방한화,WB,16468000,16323830
I,11,직영몰,Shoes,스니커즈,SX,2566000,2557520
I,11,직영몰,Shoes,신발,SH,3951000,3892820
I,11,직영몰,당시즌의류,니트가디건,KC,0,0
I,11,직영몰,당시즌의류,니트풀오버,KP,417000,403760
I,11,직영몰,당시즌의류,다운베스트,DV,705000,668100
I,11,직영몰,당시즌의류,다운점퍼,DJ,34750000,33666560
I,11,직영몰,당시즌의류,레깅스,LG,414000,407260
I,11,직영몰,당시즌의류,맨투맨,MT,5754000,5626480
I,11,직영몰,당시즌의류,맨투맨셋트,S2,10304000,10129400
I,11,직영몰,당시즌의류,반팔카라티셔츠,TS,196000,196000
I,11,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1113000,1113000
I,11,직영몰,당시즌의류,스커트,SK,0,0
I,11,직영몰,당시즌의류,우븐팬츠,WP,2178000,2105660
I,11,직영몰,당시즌의류,점퍼,JP,0,0
I,11,직영몰,당시즌의류,진바지,DP,951000,951000
I,11,직영몰,당시즌의류,팬츠,PT,3672000,3590410
I,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,815000,798100
I,11,직영몰,당시즌의류,후드티,HD,1988000,1893060
I,11,직영몰,차시즌의류,맨투맨,MT,236000,230100
I,11,직영몰,차시즌의류,반팔티 & 스웨트팬츠,S1,129000,129000
I,11,직영몰,차시즌의류,점퍼,JP,657000,657000
I,11,직영몰,차시즌의류,팬츠,PT,59000,59000
I,2,면세점,Acc_etc,머플러(스카프),MF,2950000,2950000
I,2,면세점,Acc_etc,양말,SO,837300,837300
I,2,면세점,Acc_etc,장갑,GL,138000,138000
I,2,면세점,Bag,백팩,BK,19089000,19089000
I,2,면세점,Bag,보조가방,UB,49000,49000
I,2,면세점,Bag,슬링백,SG,553000,553000
I,2,면세점,Bag,크로스백,CR,288874000,288873700
I,2,면세점,Headwear,방한모,WM,12641000,12641000
I,2,면세점,Headwear,비니,BN,51165000,51147270
I,2,면세점,Headwear,운동모,CP,24568000,24567980
I,2,면세점,Shoes,런닝화,RN,12463000,12463000
I,2,면세점,Shoes,방한화,WB,12310000,12310000
I,2,면세점,Shoes,스니커즈,SX,13024000,13024000
I,2,면세점,Shoes,신발,SH,5582000,5582000
I,2,면세점,당시즌의류,다운베스트,DV,6245000,6245000
I,2,면세점,당시즌의류,다운점퍼,DJ,162394000,162394000
I,2,면세점,당시즌의류,맨투맨,MT,14340000,14340000
I,2,면세점,당시즌의류,맨투맨셋트,S2,9084000,9084000
I,2,면세점,당시즌의류,우븐팬츠,WP,2534000,2534000
I,2,면세점,당시즌의류,점퍼,JP,239000,239000
I,2,면세점,당시즌의류,진바지,DP,436000,436000
I,2,면세점,당시즌의류,팬츠,PT,5002000,5002000
I,2,면세점,당시즌의류,폴라폴리스점퍼,FD,4372000,4372000
I,2,면세점,당시즌의류,후드티,HD,2136000,2136000
I,2,면세점,차시즌의류,맨투맨,MT,177000,177000
I,3,직영점(가두),Acc_etc,PET,PE,1071000,1071000
I,3,직영점(가두),Acc_etc,기타,ET,132000,132000
I,3,직영점(가두),Acc_etc,머플러(스카프),MF,118000,118000
I,3,직영점(가두),Acc_etc,양말,SO,195400,195400
I,3,직영점(가두),Acc_etc,장갑,GL,375000,375000
I,3,직영점(가두),Bag,가방,BG,99000,99000
I,3,직영점(가두),Bag,백팩,BK,5005000,4996980
I,3,직영점(가두),Bag,보조가방,UB,49000,49000
I,3,직영점(가두),Bag,슬링백,SG,158000,158000
I,3,직영점(가두),Bag,크로스백,CR,2033000,2005780
I,3,직영점(가두),Headwear,방한모,WM,3562000,3562000
I,3,직영점(가두),Headwear,비니,BN,4224000,4184000
I,3,직영점(가두),Headwear,와이어캡,WR,49000,49000
I,3,직영점(가두),Headwear,운동모,CP,3913000,3868770
I,3,직영점(가두),Headwear,햇,HT,218000,218000
I,3,직영점(가두),Shoes,런닝화,RN,1752000,1752000
I,3,직영점(가두),Shoes,방한화,WB,5344000,5331940
I,3,직영점(가두),Shoes,스니커즈,SX,2002000,1992000
I,3,직영점(가두),Shoes,신발,SH,2644000,2633490
I,3,직영점(가두),당시즌의류,니트가디건,KC,169000,169000
I,3,직영점(가두),당시즌의류,니트풀오버,KP,0,0
I,3,직영점(가두),당시즌의류,다운베스트,DV,437000,434860
I,3,직영점(가두),당시즌의류,다운점퍼,DJ,20208000,20183760
I,3,직영점(가두),당시즌의류,레깅스,LG,345000,345000
I,3,직영점(가두),당시즌의류,맨투맨,MT,4268000,4265170
I,3,직영점(가두),당시즌의류,맨투맨셋트,S2,6553000,6542530
I,3,직영점(가두),당시즌의류,반팔카라티셔츠,TS,294000,294000
I,3,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,636000,636000
I,3,직영점(가두),당시즌의류,방풍자켓,WJ,159000,159000
I,3,직영점(가두),당시즌의류,스커트,SK,198000,198000
I,3,직영점(가두),당시즌의류,우븐팬츠,WP,920000,918220
I,3,직영점(가두),당시즌의류,점퍼,JP,239000,239000
I,3,직영점(가두),당시즌의류,진바지,DP,99000,99000
I,3,직영점(가두),당시즌의류,팬츠,PT,1766000,1764670
I,3,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,1779000,1779000
I,3,직영점(가두),당시즌의류,후드티,HD,831000,829220
I,3,직영점(가두),차시즌의류,맨투맨,MT,177000,177000
I,3,직영점(가두),차시즌의류,반팔티 & 스웨트팬츠,S1,129000,129000
I,3,직영점(가두),차시즌의류,점퍼,JP,219000,219000
I,4,자사몰,Acc_etc,PET,PE,328000,280400
I,4,자사몰,Acc_etc,기타,ET,804000,714290
I,4,자사몰,Acc_etc,머플러(스카프),MF,118000,112090
I,4,자사몰,Acc_etc,양말,SO,582000,506340
I,4,자사몰,Acc_etc,장갑,GL,550000,486570
I,4,자사몰,Bag,가방,BG,330000,251090
I,4,자사몰,Bag,백팩,BK,9372000,8624282
I,4,자사몰,Bag,보조가방,UB,166000,128150
I,4,자사몰,Bag,슬링백,SG,79000,61050
I,4,자사몰,Bag,크로스백,CR,1036000,911840
I,4,자사몰,Headwear,방한모,WM,7947000,6914210
I,4,자사몰,Headwear,비니,BN,6023000,5028080
I,4,자사몰,Headwear,운동모,CP,2070000,1696970
I,4,자사몰,Shoes,런닝화,RN,2882000,2556880
I,4,자사몰,Shoes,방한화,WB,25969000,22899450
I,4,자사몰,Shoes,스니커즈,SX,910000,763340
I,4,자사몰,Shoes,신발,SH,3023000,2720413
I,4,자사몰,과시즌의류,반팔카라티셔츠,TS,-145000,-124610
I,4,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,-99000,-84990
I,4,자사몰,과시즌의류,점퍼,JP,-159000,-149000
I,4,자사몰,당시즌의류,니트가디건,KC,169000,152080
I,4,자사몰,당시즌의류,다운베스트,DV,715000,660330
I,4,자사몰,당시즌의류,다운점퍼,DJ,29794000,26804340
I,4,자사몰,당시즌의류,레깅스,LG,276000,242430
I,4,자사몰,당시즌의류,맨투맨,MT,7173000,6442754
I,4,자사몰,당시즌의류,맨투맨셋트,S2,18337000,16545880
I,4,자사몰,당시즌의류,반팔카라티셔츠,TS,0,0
I,4,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2524000,2349300
I,4,자사몰,당시즌의류,스커트,SK,89000,102061
I,4,자사몰,당시즌의류,우븐팬츠,WP,1792000,1628640
I,4,자사몰,당시즌의류,점퍼,JP,-20000,-60050
I,4,자사몰,당시즌의류,진바지,DP,99000,112860
I,4,자사몰,당시즌의류,팬츠,PT,3807000,3343260
I,4,자사몰,당시즌의류,폴라폴리스점퍼,FD,716000,686650
I,4,자사몰,당시즌의류,폴로 티셔츠,PQ,158000,143350
I,4,자사몰,당시즌의류,후드티,HD,1800000,1619080
I,5,제휴몰,Acc_etc,PET,PE,4284000,4284000
I,5,제휴몰,Acc_etc,기타,ET,1395000,1395000
I,5,제휴몰,Acc_etc,머플러(스카프),MF,177000,177000
I,5,제휴몰,Acc_etc,양말,SO,567600,567600
I,5,제휴몰,Acc_etc,장갑,GL,1250000,1250000
I,5,제휴몰,Bag,가방,BG,462000,462000
I,5,제휴몰,Bag,백팩,BK,9582000,9582000
I,5,제휴몰,Bag,보조가방,UB,39000,39000
I,5,제휴몰,Bag,슬링백,SG,79000,79000
I,5,제휴몰,Bag,크로스백,CR,1301000,1301000
I,5,제휴몰,Bag,힙색,HS,118000,118000
I,5,제휴몰,Headwear,방한모,WM,11173000,11173000
I,5,제휴몰,Headwear,비니,BN,16076000,16076000
I,5,제휴몰,Headwear,선캡,SC,78000,78000
I,5,제휴몰,Headwear,와이어캡,WR,53000,53000
I,5,제휴몰,Headwear,운동모,CP,2586000,2586000
I,5,제휴몰,Headwear,햇,HT,53000,53000
I,5,제휴몰,Shoes,런닝화,RN,3543000,3543000
I,5,제휴몰,Shoes,방한화,WB,61876000,61875980
I,5,제휴몰,Shoes,스니커즈,SX,7233000,7233000
I,5,제휴몰,Shoes,신발,SH,8001000,8000990
I,5,제휴몰,과시즌의류,다운점퍼,DJ,20879000,10439500
I,5,제휴몰,과시즌의류,맨투맨셋트,S2,-149000,-149000
I,5,제휴몰,과시즌의류,점퍼,JP,219000,109500
I,5,제휴몰,당시즌의류,다운베스트,DV,427000,427000
I,5,제휴몰,당시즌의류,다운점퍼,DJ,120830000,120830000
I,5,제휴몰,당시즌의류,레깅스,LG,621000,621000
I,5,제휴몰,당시즌의류,맨투맨,MT,11042000,11042000
I,5,제휴몰,당시즌의류,맨투맨셋트,S2,19369000,19369000
I,5,제휴몰,당시즌의류,반팔카라티셔츠,TS,570000,570000
I,5,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,3289000,3289000
I,5,제휴몰,당시즌의류,방풍자켓,WJ,159000,159000
I,5,제휴몰,당시즌의류,우븐팬츠,WP,2286000,2286000
I,5,제휴몰,당시즌의류,원피스,OP,89000,89000
I,5,제휴몰,당시즌의류,점퍼,JP,-219000,-219000
I,5,제휴몰,당시즌의류,진바지,DP,892000,892000
I,5,제휴몰,당시즌의류,팬츠,PT,3946000,3946000
I,5,제휴몰,당시즌의류,폴라폴리스점퍼,FD,2195000,2195000
I,5,제휴몰,당시즌의류,후드티,HD,1919000,1919000
I,6,대리점,Acc_etc,PET,PE,164000,155400
I,6,대리점,Acc_etc,양말,SO,1009900,1009400
I,6,대리점,Acc_etc,장갑,GL,1249000,1153370
I,6,대리점,Bag,가방,BG,198000,181400
I,6,대리점,Bag,백팩,BK,32199000,31413910
I,6,대리점,Bag,보조가방,UB,586000,573080
I,6,대리점,Bag,슬링백,SG,1738000,1637880
I,6,대리점,Bag,크로스백,CR,11581000,11192730
I,6,대리점,Headwear,방한모,WM,11984000,11739050
I,6,대리점,Headwear,비니,BN,14704000,14400510
I,6,대리점,Headwear,와이어캡,WR,0,0
I,6,대리점,Headwear,운동모,CP,8999000,8915770
I,6,대리점,Headwear,햇,HT,53000,34430
I,6,대리점,Shoes,런닝화,RN,12225000,12062390
I,6,대리점,Shoes,방한화,WB,38518000,37565500
I,6,대리점,Shoes,스니커즈,SX,10775000,10375600
I,6,대리점,Shoes,신발,SH,10515000,10336890
I,6,대리점,과시즌의류,맨투맨,MT,49000,49000
I,6,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,0,14900
I,6,대리점,당시즌의류,니트가디건,KC,-169000,-169000
I,6,대리점,당시즌의류,니트풀오버,KP,1251000,1251000
I,6,대리점,당시즌의류,다운베스트,DV,4785000,4645090
I,6,대리점,당시즌의류,다운점퍼,DJ,172763000,168983510
I,6,대리점,당시즌의류,레깅스,LG,1449000,1417160
I,6,대리점,당시즌의류,맨투맨,MT,21686000,21269000
I,6,대리점,당시즌의류,맨투맨셋트,S2,49374000,48225170
I,6,대리점,당시즌의류,반팔카라티셔츠,TS,98000,98000
I,6,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,4770000,4817160
I,6,대리점,당시즌의류,스커트,SK,584000,575100
I,6,대리점,당시즌의류,우븐팬츠,WP,7537000,7430460
I,6,대리점,당시즌의류,점퍼,JP,1215000,899100
I,6,대리점,당시즌의류,진바지,DP,1139000,1119200
I,6,대리점,당시즌의류,팬츠,PT,7411000,7254710
I,6,대리점,당시즌의류,폴라폴리스점퍼,FD,3368000,3308370
I,6,대리점,당시즌의류,후드티,HD,5208000,5054820
I,6,대리점,차시즌의류,맨투맨셋트,S2,436000,436000
I,6,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,258000,258000
I,8,사입,Acc_etc,고글,GG,89000,22250
I,8,사입,Acc_etc,기타,ET,34000,8500
I,8,사입,Acc_etc,머플러(스카프),MF,552000,149800
I,8,사입,Acc_etc,장갑,GL,1282000,320500
I,8,사입,Headwear,방한모,WM,7490000,1898070
I,8,사입,Headwear,비니,BN,8737000,2448420
I,8,사입,Headwear,햇,HT,944000,236000
I,8,사입,Shoes,방한화,WB,20022000,5806600
I,8,사입,Shoes,신발,SH,1216000,298050
I,8,사입,과시즌의류,다운베스트,DV,-139000,-41700
I,8,사입,과시즌의류,다운점퍼,DJ,193344000,48290150
I,8,사입,과시즌의류,맨투맨,MT,31706000,8542570
I,8,사입,과시즌의류,맨투맨셋트,S2,25800000,6449960
I,8,사입,과시즌의류,보드바지,BP,16377000,4094210
I,8,사입,과시즌의류,팬츠,PT,16353000,4905800
I,99,기타,Acc_etc,양말,SO,441900,298050
I,99,기타,Bag,가방,BG,0,0
I,99,기타,Bag,백팩,BK,1234000,719190
I,99,기타,Bag,크로스백,CR,376000,223600
I,99,기타,Headwear,방한모,WM,717000,408610
I,99,기타,Headwear,비니,BN,1060000,708400
I,99,기타,Headwear,운동모,CP,911000,541990
I,99,기타,Headwear,햇,HT,371000,259700
I,99,기타,Shoes,런닝화,RN,99000,49500
I,99,기타,Shoes,방한화,WB,1326000,870800
I,99,기타,Shoes,스니커즈,SX,65000,32500
I,99,기타,Shoes,신발,SH,89000,62300
I,99,기타,Shoes,캔버스화,CV,89000,14730
I,99,기타,과시즌의류,다운점퍼,DJ,588000,130300
I,99,기타,과시즌의류,맨투맨,MT,158000,34600
I,99,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,228000,53500
I,99,기타,과시즌의류,방풍자켓,WJ,119000,34500
I,99,기타,과시즌의류,스윔웨어,SW,49000,15490
I,99,기타,과시즌의류,점퍼,JP,936000,176830
I,99,기타,과시즌의류,팬츠,PT,69000,14680
I,99,기타,당시즌의류,다운베스트,DV,139000,69500
I,99,기타,당시즌의류,다운점퍼,DJ,2081000,985020
I,99,기타,당시즌의류,레깅스,LG,69000,34500
I,99,기타,당시즌의류,맨투맨,MT,661000,260760
I,99,기타,당시즌의류,맨투맨셋트,S2,1122000,588220
I,99,기타,당시즌의류,반팔카라티셔츠,TS,49000,12390
I,99,기타,당시즌의류,방풍자켓,WJ,119000,27000
I,99,기타,당시즌의류,스커트,SK,89000,25450
I,99,기타,당시즌의류,우븐팬츠,WP,1317000,880300
I,99,기타,당시즌의류,점퍼,JP,657000,171940
I,99,기타,당시즌의류,진바지,DP,99000,28150
I,99,기타,당시즌의류,팬츠,PT,138000,82800
I,99,기타,당시즌의류,폴라폴리스점퍼,FD,159000,79500
I,99,기타,당시즌의류,후드티,HD,119000,59500
M,1,RF,Acc_etc,머플러(스카프),MF,446000,445980
M,1,RF,Acc_etc,양말,SO,95500,95500
M,1,RF,Acc_etc,파우치,PO,178000,178010
M,1,RF,Bag,버킷백,BM,288000,287990
M,1,RF,Bag,쇼퍼백,OR,66105000,59565130
M,1,RF,Bag,숄더백,BQ,18374000,16651850
M,1,RF,Bag,크로스백,CR,496000,476010
M,1,RF,Bag,힙색,HS,297000,297020
M,1,RF,Headwear,방한모,WM,829000,829020
M,1,RF,Headwear,비니,BN,3517000,3481180
M,1,RF,Headwear,여성 베레모,CB,118000,117990
M,1,RF,Headwear,운동모,CP,14790000,14433340
M,1,RF,Headwear,햇,HT,2083000,2083010
M,1,RF,Shoes,런닝화,RN,3642000,3642060
M,1,RF,Shoes,뮬,MU,218000,218000
M,1,RF,Shoes,방한화,WB,2507000,2506920
M,1,RF,Shoes,스니커즈,SX,66120000,60424830
M,1,RF,Shoes,신발,SH,3242000,3232070
M,1,RF,과시즌의류,우븐셔츠,WS,149000,74500
M,1,RF,과시즌의류,팬츠,PT,198000,99000
M,1,RF,과시즌의류,폴라폴리스점퍼,FD,199000,99500
M,1,RF,과시즌의류,후드티,HD,338000,169000
M,1,RF,당시즌의류,니트가디건,KC,637000,564980
M,1,RF,당시즌의류,니트풀오버,KP,189000,151200
M,1,RF,당시즌의류,다운베스트,DV,1254000,1074810
M,1,RF,당시즌의류,다운점퍼,DJ,100601000,84182480
M,1,RF,당시즌의류,맨투맨,MT,2316000,2078430
M,1,RF,당시즌의류,스커트,SK,129000,103200
M,1,RF,당시즌의류,우븐팬츠,WP,874000,840370
M,1,RF,당시즌의류,점퍼,JP,1794000,1602600
M,1,RF,당시즌의류,진바지,DP,557000,557000
M,1,RF,당시즌의류,트레이닝(상의),TR,69000,11400
M,1,RF,당시즌의류,패딩,PD,219000,219000
M,1,RF,당시즌의류,팬츠,PT,3550000,3051370
M,1,RF,당시즌의류,후드티,HD,714000,645270
M,1,RF,차시즌의류,반팔카라티셔츠,TS,345000,345000
M,1,RF,차시즌의류,후드티,HD,278000,258870
M,1,백화점,Acc_etc,기타,ET,2484000,2451310
M,1,백화점,Acc_etc,머플러(스카프),MF,9221000,9009300
M,1,백화점,Acc_etc,양말,SO,6085100,5966880
M,1,백화점,Acc_etc,파우치,PO,3713000,3569330
M,1,백화점,Bag,가방,BG,597000,417900
M,1,백화점,Bag,백팩,BK,3265000,3179370
M,1,백화점,Bag,버킷백,BM,11067000,10632400
M,1,백화점,Bag,쇼퍼백,OR,147681000,142087990
M,1,백화점,Bag,숄더백,BQ,129169000,126152560
M,1,백화점,Bag,크로스백,CR,17516000,17143460
M,1,백화점,Bag,힙색,HS,6645000,6433560
M,1,백화점,Headwear,방한모,WM,20776000,20465560
M,1,백화점,Headwear,비니,BN,116312000,114268950
M,1,백화점,Headwear,여성 베레모,CB,7876000,7663110
M,1,백화점,Headwear,운동모,CP,297855000,292989150
M,1,백화점,Headwear,햇,HT,50920000,50042510
M,1,백화점,Shoes,런닝화,RN,52952000,51359530
M,1,백화점,Shoes,뮬,MU,10929000,10329310
M,1,백화점,Shoes,방한화,WB,99632000,96377950
M,1,백화점,Shoes,스니커즈,SX,445335000,424536110
M,1,백화점,Shoes,슬리퍼,LP,392000,391990
M,1,백화점,Shoes,신발,SH,169026000,158955430
M,1,백화점,과시즌의류,니트가디건,KC,796000,796000
M,1,백화점,과시즌의류,맨투맨,MT,555000,357020
M,1,백화점,과시즌의류,반팔카라티셔츠,TS,2051000,2031070
M,1,백화점,과시즌의류,방풍자켓,WJ,189000,189000
M,1,백화점,과시즌의류,우븐셔츠,WS,1788000,894000
M,1,백화점,과시즌의류,점퍼,JP,19770000,10529100
M,1,백화점,과시즌의류,탱크탑,TK,0,0
M,1,백화점,과시즌의류,트레이닝(상의),TR,9252000,5147840
M,1,백화점,과시즌의류,팬츠,PT,11324000,7594790
M,1,백화점,과시즌의류,폴라폴리스점퍼,FD,24497000,12358020
M,1,백화점,과시즌의류,후드티,HD,6879000,3499000
M,1,백화점,당시즌의류,니트가디건,KC,17040000,15887100
M,1,백화점,당시즌의류,니트풀오버,KP,11753000,11250930
M,1,백화점,당시즌의류,다운베스트,DV,52745000,51354270
M,1,백화점,당시즌의류,다운점퍼,DJ,1100674000,1063570350
M,1,백화점,당시즌의류,데님셔츠,DR,1413000,1372200
M,1,백화점,당시즌의류,레깅스,LG,504000,504010
M,1,백화점,당시즌의류,맨투맨,MT,99969000,97554110
M,1,백화점,당시즌의류,반팔카라티셔츠,TS,4424000,4363070
M,1,백화점,당시즌의류,방풍자켓,WJ,4431000,4323310
M,1,백화점,당시즌의류,스커트,SK,3763000,3415390
M,1,백화점,당시즌의류,우븐셔츠,WS,219000,219000
M,1,백화점,당시즌의류,우븐팬츠,WP,20540000,19896750
M,1,백화점,당시즌의류,원피스,OP,397000,397000
M,1,백화점,당시즌의류,점퍼,JP,35075000,33832850
M,1,백화점,당시즌의류,진바지,DP,5519000,5137780
M,1,백화점,당시즌의류,진스커트,DS,139000,139000
M,1,백화점,당시즌의류,트레이닝(상의),TR,37158000,36018340
M,1,백화점,당시즌의류,패딩,PD,6351000,6128620
M,1,백화점,당시즌의류,팬츠,PT,139533000,135604040
M,1,백화점,당시즌의류,폴라폴리스점퍼,FD,6711000,6573560
M,1,백화점,당시즌의류,후드티,HD,58508000,56991310
M,1,백화점,차시즌의류,맨투맨,MT,11543000,11267670
M,1,백화점,차시즌의류,반팔카라티셔츠,TS,21321000,20897760
M,1,백화점,차시즌의류,점퍼,JP,299000,299000
M,1,백화점,차시즌의류,후드티,HD,7228000,7172740
M,11,직영몰,Acc_etc,기타,ET,345000,345000
M,11,직영몰,Acc_etc,머플러(스카프),MF,841000,805300
M,11,직영몰,Acc_etc,양말,SO,423100,423100
M,11,직영몰,Acc_etc,캐리어(하드케이스),HH,249000,249000
M,11,직영몰,Acc_etc,파우치,PO,352000,352000
M,11,직영몰,Bag,백팩,BK,149000,149000
M,11,직영몰,Bag,버킷백,BM,387000,374100
M,11,직영몰,Bag,쇼퍼백,OR,695000,695000
M,11,직영몰,Bag,숄더백,BQ,4171000,4111140
M,11,직영몰,Bag,크로스백,CR,1111000,1078300
M,11,직영몰,Bag,힙색,HS,495000,475100
M,11,직영몰,Headwear,방한모,WM,1797000,1789100
M,11,직영몰,Headwear,비니,BN,15153000,14963340
M,11,직영몰,Headwear,여성 베레모,CB,369000,361100
M,11,직영몰,Headwear,운동모,CP,51166000,50629800
M,11,직영몰,Headwear,햇,HT,6638000,6454600
M,11,직영몰,Shoes,런닝화,RN,3463000,3369310
M,11,직영몰,Shoes,뮬,MU,1684000,1583000
M,11,직영몰,Shoes,방한화,WB,10181000,9981090
M,11,직영몰,Shoes,스니커즈,SX,17363000,16814310
M,11,직영몰,Shoes,신발,SH,10369000,9816180
M,11,직영몰,과시즌의류,니트가디건,KC,398000,398000
M,11,직영몰,과시즌의류,반팔카라티셔츠,TS,236000,236000
M,11,직영몰,과시즌의류,점퍼,JP,837000,418500
M,11,직영몰,과시즌의류,폴라폴리스점퍼,FD,2209000,1214000
M,11,직영몰,과시즌의류,후드티,HD,338000,169000
M,11,직영몰,당시즌의류,니트가디건,KC,1006000,978100
M,11,직영몰,당시즌의류,니트풀오버,KP,2617000,2596100
M,11,직영몰,당시즌의류,다운베스트,DV,4282000,4178400
M,11,직영몰,당시즌의류,다운점퍼,DJ,81347000,78134820
M,11,직영몰,당시즌의류,데님셔츠,DR,338000,328000
M,11,직영몰,당시즌의류,맨투맨,MT,8216000,7942900
M,11,직영몰,당시즌의류,반팔카라티셔츠,TS,158000,150100
M,11,직영몰,당시즌의류,방풍자켓,WJ,697000,651200
M,11,직영몰,당시즌의류,스커트,SK,268000,268000
M,11,직영몰,당시즌의류,우븐팬츠,WP,3903000,3707680
M,11,직영몰,당시즌의류,점퍼,JP,2412000,2288400
M,11,직영몰,당시즌의류,진바지,DP,726000,699100
M,11,직영몰,당시즌의류,진스커트,DS,139000,139000
M,11,직영몰,당시즌의류,트레이닝(상의),TR,3574000,3443530
M,11,직영몰,당시즌의류,패딩,PD,-219000,-219000
M,11,직영몰,당시즌의류,팬츠,PT,12488000,12135580
M,11,직영몰,당시즌의류,폴라폴리스점퍼,FD,916000,868200
M,11,직영몰,당시즌의류,후드티,HD,3691000,3441800
M,11,직영몰,차시즌의류,맨투맨,MT,714000,677400
M,11,직영몰,차시즌의류,반팔카라티셔츠,TS,552000,538200
