브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,1.0,백화점,Acc_etc,기타,ET,2988393,2628491,2389506,1523993,750574,773419
I,1.0,백화점,Acc_etc,머플러(스카프),MF,1326694,1147391,1043079,657138,260350,396788
I,1.0,백화점,Acc_etc,양말,SO,9140295,8734768,7940489,5060662,2134927,2925735
I,1.0,백화점,Acc_etc,장갑,GL,2415459,2284293,2076644,1316126,609769,706357
I,1.0,백화점,Bag,가방,BG,1947214,1829049,1662751,1054670,490291,564379
I,1.0,백화점,Bag,백팩,BK,679124648,560965422,509969029,324727860,154365901,170361959
I,1.0,백화점,Bag,보조가방,UB,8953758,7942596,7220553,4590706,2221855,2368851
I,1.0,백화점,Bag,슬링백,SG,1202971,1112748,1011588,638530,263877,374653
I,1.0,백화점,Bag,크로스백,CR,1758200949,1725123609,1568294239,991280751,446931410,544349341
I,1.0,백화점,Bag,힙색,HS,561513,505362,459415,293106,110327,182779
I,1.0,백화점,Headwear,방한모,WM,10033006,9115912,8287186,5281202,1955347,3325855
I,1.0,백화점,Headwear,비니,BN,22940198,21428166,19480062,12384682,4306280,8078402
I,1.0,백화점,Headwear,와이어캡,WR,1492293,1334670,1213316,772505,287009,485496
I,1.0,백화점,Headwear,운동모,CP,135905255,127879593,116253886,74172853,28677537,45495316
I,1.0,백화점,Headwear,햇,HT,2434493,2138205,1943845,1242861,468578,774283
I,1.0,백화점,Shoes,런닝화,RN,213555883,173185303,157441220,100554897,53077618,47477279
I,1.0,백화점,Shoes,방한화,WB,14917220,12949601,11772340,7414970,3697769,3717201
I,1.0,백화점,Shoes,스니커즈,SX,39614288,35372388,32156695,20476719,8686893,11789826
I,1.0,백화점,Shoes,신발,SH,146918529,137930300,125391306,80046099,33637508,46408591
I,1.0,백화점,과시즌의류,맨투맨,MT,76141204,38070412,34609404,22427791,19589869,2837922
I,1.0,백화점,과시즌의류,맨투맨셋트,S2,221978583,110988968,100898998,68116060,59791781,8324279
I,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,2010027,1903016,1730047,1094441,472859,621582
I,1.0,백화점,과시즌의류,베이비,BV,5952041,5788308,5262086,3338366,1794288,1544078
I,1.0,백화점,과시즌의류,점퍼,JP,16354313,8177137,7433724,5245440,4616346,629094
I,1.0,백화점,당시즌의류,다운베스트,DV,8295169,7510574,6827794,4315357,2281811,2033546
I,1.0,백화점,당시즌의류,다운점퍼,DJ,212410015,188939939,171763527,109559543,54059073,55500470
I,1.0,백화점,당시즌의류,레깅스,LG,300743,270668,246061,157753,85639,72114
I,1.0,백화점,당시즌의류,맨투맨,MT,35063175,30782997,27984468,17754590,9665978,8088612
I,1.0,백화점,당시즌의류,맨투맨셋트,S2,57061173,51526174,46841973,29846928,15616351,14230577
I,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,445404,356323,323934,204075,119610,84465
I,1.0,백화점,당시즌의류,우븐팬츠,WP,17564898,15165066,13786377,8713082,4581939,4131143
I,1.0,백화점,당시즌의류,점퍼,JP,4577761,4081060,3710055,2349250,1171450,1177800
I,1.0,백화점,당시즌의류,진바지,DP,9547630,8440649,7673317,4877537,2336999,2540538
I,1.0,백화점,당시즌의류,패딩,PD,5750277,5555537,5050479,3200841,1640498,1560343
I,1.0,백화점,당시즌의류,팬츠,PT,13725669,12250450,11136703,7109623,3581560,3528063
I,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,2645775,2328282,2116620,1347898,738133,609765
I,1.0,백화점,당시즌의류,후드티,HD,6880917,6239840,5672581,3582449,1916515,1665934
I,1.0,백화점,차시즌의류,맨투맨,MT,131647271,122225515,111114100,70687298,34088938,36598360
I,1.0,백화점,차시즌의류,맨투맨셋트,S2,485463467,455331103,413936914,264095670,122857170,141238500
I,1.0,백화점,차시즌의류,반바지,SP,2817084,2409216,2190203,1381433,592402,789031
I,1.0,백화점,차시즌의류,반팔카라티셔츠,TS,65032758,59362102,53965489,34362549,15560978,18801571
I,1.0,백화점,차시즌의류,반팔티 & 스웨트팬츠,S1,4374093,4074778,3704360,2354380,1073197,1281183
I,1.0,백화점,차시즌의류,방풍자켓,WJ,51130069,47471667,43156118,27490272,12350712,15139560
I,1.0,백화점,차시즌의류,스커트,SK,3664112,3436633,3124214,1981072,885227,1095845
I,1.0,백화점,차시즌의류,우븐반바지,SM,3683147,3336398,3033087,1929525,866071,1063454
I,1.0,백화점,차시즌의류,우븐셔츠,WS,7263508,6806817,6188027,3925581,1520881,2404700
I,1.0,백화점,차시즌의류,우븐팬츠,WP,57944366,53623512,48748583,31072983,14178120,16894863
I,1.0,백화점,차시즌의류,원피스,OP,2261281,2115497,1923177,1227668,586315,641353
I,1.0,백화점,차시즌의류,점퍼,JP,309964863,287883837,261712553,166673218,74188973,92484245
I,1.0,백화점,차시즌의류,진바지,DP,82192224,76029644,69117752,43970394,21142668,22827726
I,1.0,백화점,차시즌의류,진자켓,DK,378784,340905,309913,195245,67012,128233
I,1.0,백화점,차시즌의류,팬츠,PT,49712010,45857041,41688208,26576842,11939787,14637055
I,1.0,백화점,차시즌의류,폴로 티셔츠,PQ,8300880,7754879,7049885,4540924,1890396,2650528
I,1.0,백화점,차시즌의류,후드티,HD,70467065,65160174,59236513,37793789,17360425,20433364
I,2.0,면세점,Acc_etc,머플러(스카프),MF,1010724,1010724,918851,551307,239359,311948
I,2.0,면세점,Acc_etc,양말,SO,1600218,1617253,1470217,882122,395484,486638
I,2.0,면세점,Bag,백팩,BK,49944229,48110079,43736443,26241871,11046006,15195865
I,2.0,면세점,Bag,보조가방,UB,466342,466342,423943,254366,115721,138645
I,2.0,면세점,Bag,슬링백,SG,751857,751857,683504,410105,164925,245180
I,2.0,면세점,Bag,크로스백,CR,223164423,223164194,202876505,121725340,52915120,68810220
I,2.0,면세점,Headwear,방한모,WM,2817084,2777683,2525163,1515092,524708,990384
I,2.0,면세점,Headwear,비니,BN,17500181,17500181,15909219,9545526,3619035,5926491
I,2.0,면세점,Headwear,와이어캡,WR,1772098,1772098,1610982,966589,326365,640224
I,2.0,면세점,Headwear,운동모,CP,172405523,172405485,156731174,94038558,35648462,58390096
I,2.0,면세점,Headwear,햇,HT,2737139,2737139,2488326,1492986,505737,987249
I,2.0,면세점,Shoes,런닝화,RN,34579703,34579703,31436003,18861563,8304222,10557341
I,2.0,면세점,Shoes,방한화,WB,470148,470148,427405,256442,112788,143654
I,2.0,면세점,Shoes,스니커즈,SX,23176224,23176224,21069194,12641501,4915830,7725671
I,2.0,면세점,Shoes,신발,SH,21215686,21215686,19286920,11572140,4789254,6782886
I,2.0,면세점,과시즌의류,반팔카라티셔츠,TS,-62813,-43969,-39972,-23983,-14000,-9983
I,2.0,면세점,과시즌의류,베이비,BV,449211,449211,408378,245025,135418,109607
I,2.0,면세점,과시즌의류,우븐반바지,SM,-93268,-46634,-42395,-25438,-20216,-5222
I,2.0,면세점,당시즌의류,다운베스트,DV,793732,793732,721571,432944,219559,213385
I,2.0,면세점,당시즌의류,다운점퍼,DJ,75644408,75644408,68767661,41260592,19367051,21893541
I,2.0,면세점,당시즌의류,맨투맨,MT,7261604,7261604,6601455,3960844,2019506,1941338
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,4516851,4516851,4106236,2463745,1230121,1233624
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,561513,561513,510473,306282,169937,136345
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,302646,302646,275132,165079,85007,80072
I,2.0,면세점,당시즌의류,우븐팬츠,WP,2206081,2206081,2005512,1203308,561490,641818
I,2.0,면세점,당시즌의류,점퍼,JP,1022145,1022145,929221,557531,234494,323037
I,2.0,면세점,당시즌의류,진바지,DP,207474,207474,188611,113167,47997,65170
I,2.0,면세점,당시즌의류,팬츠,PT,677623,677623,616020,369613,180133,189480
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,1852042,1852042,1683666,1010202,516693,493509
I,2.0,면세점,당시즌의류,후드티,HD,1372377,1372377,1247610,748564,399291,349273
I,2.0,면세점,차시즌의류,맨투맨,MT,37566192,37566192,34150940,20490506,9129337,11361169
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,51840051,51840051,47127431,28276419,12846353,15430066
I,2.0,면세점,차시즌의류,반바지,SP,373073,373073,339154,203492,77852,125640
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,55890560,55890522,50809403,30485620,13625440,16860180
I,2.0,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,376880,376880,342618,205571,82350,123221
I,2.0,면세점,차시즌의류,방풍자켓,WJ,19466429,19466429,17696773,10618080,4620468,5997612
I,2.0,면세점,차시즌의류,스커트,SK,847029,847029,770025,462011,201585,260426
I,2.0,면세점,차시즌의류,우븐반바지,SM,2798049,2798049,2543655,1526193,698229,827964
I,2.0,면세점,차시즌의류,우븐셔츠,WS,1815877,1815877,1650792,990475,380219,610256
I,2.0,면세점,차시즌의류,우븐팬츠,WP,4554920,4554920,4140831,2484504,1121365,1363139
I,2.0,면세점,차시즌의류,원피스,OP,942200,942200,856546,513927,244300,269627
I,2.0,면세점,차시즌의류,점퍼,JP,40217677,40217677,36561443,21936827,9725978,12210849
I,2.0,면세점,차시즌의류,진바지,DP,5070751,5070751,4609763,2765858,1393901,1371957
I,2.0,면세점,차시즌의류,팬츠,PT,5695077,5695077,5177385,3106412,1262876,1843536
