브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,2373000,2373000,2157277,1294368,646264,648104
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,295000,295000,268185,160910,89279,71631
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000,144545,86727,44660,42067
I,2.0,면세점,당시즌의류,우븐팬츠,WP,1159000,1159000,1053628,632177,294988,337189
I,2.0,면세점,당시즌의류,점퍼,JP,537000,537000,488181,292908,123195,169713
I,2.0,면세점,당시즌의류,진바지,DP,109000,109000,99090,59454,25216,34238
I,2.0,면세점,당시즌의류,팬츠,PT,356000,356000,323636,194182,94636,99546
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,973000,973000,884541,530726,271453,259273
I,2.0,면세점,당시즌의류,후드티,HD,721000,721000,655452,393270,209774,183496
I,2.0,면세점,차시즌의류,맨투맨,MT,19736000,19736000,17941743,10765015,4796243,5968772
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,27235000,27235000,24759150,14855469,6749037,8106432
I,2.0,면세점,차시즌의류,반바지,SP,196000,196000,178180,106908,40901,66007
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,29363000,29362980,26693533,16016108,7158343,8857765
I,2.0,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,198000,198000,180000,108000,43264,64736
I,2.0,면세점,차시즌의류,방풍자켓,WJ,10227000,10227000,9297283,5578378,2427437,3150941
I,2.0,면세점,차시즌의류,스커트,SK,445000,445000,404545,242725,105906,136819
I,2.0,면세점,차시즌의류,우븐반바지,SM,1470000,1470000,1336350,801810,366826,434984
I,2.0,면세점,차시즌의류,우븐셔츠,WS,954000,954000,867270,520362,199754,320608
I,2.0,면세점,차시즌의류,우븐팬츠,WP,2393000,2393000,2175452,1305274,589127,716147
I,2.0,면세점,차시즌의류,원피스,OP,495000,495000,450000,270000,128347,141653
I,2.0,면세점,차시즌의류,점퍼,JP,21129000,21129000,19208139,11524863,5109698,6415165
I,2.0,면세점,차시즌의류,진바지,DP,2664000,2664000,2421813,1453088,732308,720780
I,2.0,면세점,차시즌의류,팬츠,PT,2992000,2992000,2720022,1632003,663472,968531
I,2.0,면세점,차시즌의류,후드티,HD,6148000,6148000,5589076,3353431,1518496,1834935
I,3.0,직영점(가두),Acc_etc,기타,ET,78000,78000,70909,70909,16096,54813
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,59000,59000,53636,53636,13972,39664
I,3.0,직영점(가두),Acc_etc,양말,SO,182300,182300,165730,165730,46032,119698
I,3.0,직영점(가두),Acc_etc,장갑,GL,305000,305000,277271,277271,78989,198282
I,3.0,직영점(가두),Bag,백팩,BK,6016000,5896500,5360454,5360454,1278458,4081996
I,3.0,직영점(가두),Bag,보조가방,UB,196000,196000,178180,178180,48637,129543
I,3.0,직영점(가두),Bag,크로스백,CR,681000,681000,619090,619090,137689,481401
I,3.0,직영점(가두),Bag,힙색,HS,59000,59000,53636,53636,11592,42044
I,3.0,직영점(가두),Headwear,방한모,WM,388000,388000,352726,352726,78197,274529
I,3.0,직영점(가두),Headwear,비니,BN,1536000,1536000,1396358,1396358,323096,1073262
I,3.0,직영점(가두),Headwear,와이어캡,WR,49000,49000,44545,44545,9024,35521
I,3.0,직영점(가두),Headwear,운동모,CP,6449000,6449000,5862718,5862718,1347727,4514991
I,3.0,직영점(가두),Headwear,햇,HT,53000,53000,48182,48182,9288,38894
I,3.0,직영점(가두),Shoes,런닝화,RN,2558000,2558000,2325455,2325455,622341,1703114
I,3.0,직영점(가두),Shoes,방한화,WB,445000,445000,404545,404545,98959,305586
I,3.0,직영점(가두),Shoes,스니커즈,SX,668000,668000,607272,607272,156322,450950
I,3.0,직영점(가두),Shoes,신발,SH,3786000,3786000,3441821,3441821,877974,2563847
I,3.0,직영점(가두),과시즌의류,베이비,BV,1357000,1357000,1233628,1233628,409080,824548
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,139000,139000,126364,126364,38449,87915
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,7005000,7005000,6368182,6368182,1783649,4584533
I,3.0,직영점(가두),당시즌의류,레깅스,LG,79000,79000,71818,71818,22496,49322
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,1827000,1827000,1660905,1660905,507529,1153376
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,1281000,1281000,1164549,1164549,347443,817106
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,188000,182280,165705,165705,48878,116827
I,3.0,직영점(가두),당시즌의류,점퍼,JP,149000,149000,135455,135455,40341,95114
I,3.0,직영점(가두),당시즌의류,진바지,DP,466000,466000,423637,423637,115188,308449
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,3.0,직영점(가두),당시즌의류,후드티,HD,99000,99000,90000,90000,24797,65203
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,2524000,2514000,2285446,2285446,652654,1632792
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,8139000,8139000,7399110,7399110,2062957,5336153
I,3.0,직영점(가두),차시즌의류,반바지,SP,147000,147000,133635,133635,30676,102959
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,2702000,2702000,2456351,2456351,637445,1818906
I,3.0,직영점(가두),차시즌의류,방풍자켓,WJ,1797000,1797000,1633640,1633640,418204,1215436
I,3.0,직영점(가두),차시즌의류,스커트,SK,276000,276000,250908,250908,67731,183177
I,3.0,직영점(가두),차시즌의류,우븐반바지,SM,49000,49000,44545,44545,12227,32318
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,643000,643000,584545,584545,157320,427225
I,3.0,직영점(가두),차시즌의류,점퍼,JP,6586000,6586000,5987268,5987268,1586513,4400755
I,3.0,직영점(가두),차시즌의류,진바지,DP,911000,911000,828182,828182,244060,584122
I,3.0,직영점(가두),차시즌의류,팬츠,PT,936000,931730,847019,847019,221654,625365
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,178000,178000,161818,161818,40536,121282
I,3.0,직영점(가두),차시즌의류,후드티,HD,1613000,1613000,1466363,1466363,389401,1076962
I,4.0,자사몰,Acc_etc,기타,ET,118000,101050,91864,91864,33125,58739
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,65000,65000,59091,59091,11857,47234
I,4.0,자사몰,Acc_etc,양말,SO,312100,265930,241755,241755,71531,170224
I,4.0,자사몰,Acc_etc,장갑,GL,295000,265060,240964,240964,66078,174886
I,4.0,자사몰,Bag,가방,BG,165000,146410,133100,133100,41547,91553
I,4.0,자사몰,Bag,백팩,BK,46444000,38622670,35111512,35111512,10229953,24881559
I,4.0,자사몰,Bag,보조가방,UB,735000,641780,583434,583434,182391,401043
I,4.0,자사몰,Bag,슬링백,SG,79000,74050,67318,67318,17329,49989
I,4.0,자사몰,Bag,크로스백,CR,845000,749270,681155,681155,176758,504397
I,4.0,자사몰,Bag,힙색,HS,59000,55050,50045,50045,11592,38453
I,4.0,자사몰,Headwear,방한모,WM,581000,519640,472400,472400,120450,351950
I,4.0,자사몰,Headwear,비니,BN,902000,700790,637082,637082,169384,467698
I,4.0,자사몰,Headwear,와이어캡,WR,49000,38590,35082,35082,9664,25418
I,4.0,자사몰,Headwear,운동모,CP,2573000,2035592,1855416,1855416,533001,1322415
I,4.0,자사몰,Headwear,햇,HT,531000,498300,453002,453002,109858,343144
I,4.0,자사몰,Shoes,런닝화,RN,5340000,4730480,4300438,4300438,1301151,2999287
I,4.0,자사몰,Shoes,방한화,WB,564000,424060,385509,385509,135689,249820
I,4.0,자사몰,Shoes,샌들,SD,118000,38060,34600,34600,30225,4375
I,4.0,자사몰,Shoes,스니커즈,SX,1244000,1097760,997962,997962,269712,728250
I,4.0,자사몰,Shoes,신발,SH,8751000,7470130,6791017,6791017,2068271,4722746
I,4.0,자사몰,과시즌의류,맨투맨,MT,3555000,691150,628319,628319,393810,234509
I,4.0,자사몰,과시즌의류,반팔카라티셔츠,TS,636000,174800,158911,158911,70552,88359
I,4.0,자사몰,과시즌의류,방풍자켓,WJ,417000,197080,179164,179164,88812,90352
I,4.0,자사몰,과시즌의류,베이비,BV,18526000,15089010,13717284,13717284,5584837,8132447
I,4.0,자사몰,과시즌의류,팬츠,PT,2844000,555150,504682,504682,308961,195721
I,4.0,자사몰,당시즌의류,다운베스트,DV,139000,130000,118182,118182,38449,79733
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,5080000,5019810,4563465,4563465,1310501,3252964
I,4.0,자사몰,당시즌의류,맨투맨,MT,1026000,913200,830181,830181,281684,548497
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,5827000,5301460,4819513,4819513,1646299,3173214
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,276000,248910,226282,226282,75852,150430
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,278000,245100,222818,222818,74421,148397
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,218000,222910,202646,202646,58164,144482
I,4.0,자사몰,당시즌의류,점퍼,JP,537000,490450,445863,445863,123195,322668
I,4.0,자사몰,당시즌의류,진바지,DP,-10000,-11490,-10445,-10445,-3628,-6817
I,4.0,자사몰,당시즌의류,진자켓,DK,-169000,-139290,-126627,-126627,-41599,-85028
I,4.0,자사몰,당시즌의류,패딩,PD,318000,290140,263763,263763,90722,173041
I,4.0,자사몰,당시즌의류,팬츠,PT,197000,193840,176218,176218,48486,127732
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,89000,88320,80291,80291,24658,55633
I,4.0,자사몰,당시즌의류,후드티,HD,722000,675140,613764,613764,210457,403307
I,4.0,자사몰,차시즌의류,맨투맨,MT,2906000,2641100,2400997,2400997,736290,1664707
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,22642000,21242130,19311047,19311047,5720162,13590885
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,1182000,1109470,1008610,1008610,292795,715815
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,874000,810050,736409,736409,231994,504415
I,4.0,자사몰,차시즌의류,스커트,SK,158000,136550,124137,124137,38260,85877
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,435000,445820,405292,405292,101992,303300
I,4.0,자사몰,차시즌의류,점퍼,JP,3105000,2874830,2613483,2613483,711421,1902062
I,4.0,자사몰,차시즌의류,진바지,DP,1841000,1748230,1589302,1589302,490461,1098841
I,4.0,자사몰,차시즌의류,팬츠,PT,1321000,1212950,1102684,1102684,310754,791930
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,356000,314200,285637,285637,81074,204563
I,4.0,자사몰,차시즌의류,후드티,HD,1583000,1436730,1306120,1306120,384452,921668
I,5.0,제휴몰,Acc_etc,기타,ET,801000,801000,728181,728181,233937,494244
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,195000,195000,177273,177273,35573,141700
I,5.0,제휴몰,Acc_etc,양말,SO,1262700,1262700,1147935,1147935,298958,848977
I,5.0,제휴몰,Acc_etc,장갑,GL,157000,157000,142726,142726,36018,106708
I,5.0,제휴몰,Bag,가방,BG,627000,627000,570000,570000,157876,412124
I,5.0,제휴몰,Bag,백팩,BK,100616000,81193430,73812223,73812223,23521740,50290483
I,5.0,제휴몰,Bag,보조가방,UB,882000,882000,801810,801810,218867,582943
I,5.0,제휴몰,Bag,슬링백,SG,158000,158000,143636,143636,34658,108978
I,5.0,제휴몰,Bag,크로스백,CR,1348000,1333300,1212085,1212085,304962,907123
I,5.0,제휴몰,Bag,힙색,HS,118000,118000,107272,107272,23185,84087
I,5.0,제휴몰,Headwear,방한모,WM,2556000,2556000,2323626,2323626,517939,1805687
I,5.0,제휴몰,Headwear,비니,BN,3670000,3670000,3336361,3336361,720622,2615739
I,5.0,제휴몰,Headwear,선캡,SC,86000,86000,78182,78182,18972,59210
I,5.0,제휴몰,Headwear,와이어캡,WR,98000,98000,89090,89090,19328,69762
I,5.0,제휴몰,Headwear,운동모,CP,13083000,13083000,11893646,11893646,2763417,9130229
I,5.0,제휴몰,Headwear,햇,HT,348000,348000,316362,316362,70963,245399
I,5.0,제휴몰,Shoes,런닝화,RN,22728000,18813200,17102863,17102863,5484127,11618736
I,5.0,제휴몰,Shoes,방한화,WB,3472000,3472000,3156361,3156361,838503,2317858
I,5.0,제휴몰,Shoes,샌들,SD,354000,177000,160908,160908,90676,70232
I,5.0,제휴몰,Shoes,스니커즈,SX,3499000,3466500,3151358,3151358,855224,2296134
I,5.0,제휴몰,Shoes,신발,SH,23704000,23505980,21369061,21369061,5807398,15561663
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,2749000,1804690,1640628,1640628,395951,1244677
I,5.0,제휴몰,과시즌의류,맨투맨,MT,158000,79000,71818,71818,17502,54316
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,10927000,5463520,4966872,4966872,2747814,2219058
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,84171000,42119890,38290717,38290717,19884964,18405753
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,6394000,3197000,2906372,2906372,1361791,1544581
I,5.0,제휴몰,과시즌의류,베이비,BV,15045000,15044960,13677180,13677180,4535454,9141726
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,2829000,1414500,1285923,1285923,634921,651002
I,5.0,제휴몰,과시즌의류,팬츠,PT,395000,197500,179545,179545,42910,136635
I,5.0,제휴몰,당시즌의류,다운베스트,DV,149000,149000,135455,135455,42979,92476
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,50008000,50008000,45461805,45461805,12624236,32837569
I,5.0,제휴몰,당시즌의류,레깅스,LG,790000,790000,718180,718180,224958,493222
I,5.0,제휴몰,당시즌의류,맨투맨,MT,10693000,10693000,9720874,9720874,2921460,6799414
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,29611000,29610880,26919011,26919011,8241887,18677124
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,589000,589000,535450,535450,181317,354133
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,417000,417000,379092,379092,109684,269408
I,5.0,제휴몰,당시즌의류,스커트,SK,267000,267000,242727,242727,75013,167714
I,5.0,제휴몰,당시즌의류,우븐반바지,SM,69000,69000,62727,62727,17696,45031
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,1733000,1733000,1575455,1575455,475313,1100142
I,5.0,제휴몰,당시즌의류,점퍼,JP,5977000,5976990,5433629,5433629,1387929,4045700
I,5.0,제휴몰,당시즌의류,진바지,DP,109000,109000,99091,99091,25216,73875
I,5.0,제휴몰,당시즌의류,진자켓,DK,338000,338000,307272,307272,69820,237452
I,5.0,제휴몰,당시즌의류,패딩,PD,636000,636000,578180,578180,181445,396735
I,5.0,제휴몰,당시즌의류,팬츠,PT,3483000,3483000,3166353,3166353,967521,2198832
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,24658,56251
I,5.0,제휴몰,당시즌의류,후드티,HD,5458000,5457990,4961803,4961803,1591334,3370469
I,5.0,제휴몰,차시즌의류,맨투맨,MT,5780000,5780000,5254517,5254517,1462661,3791856
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,43397000,43397040,39451922,39451922,10984264,28467658
I,5.0,제휴몰,차시즌의류,반바지,SP,49000,49000,44545,44545,10225,34320
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,1729000,1729000,1571812,1571812,412613,1159199
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,2025000,2025000,1840911,1840911,470586,1370325
I,5.0,제휴몰,차시즌의류,스커트,SK,276000,276000,250908,250908,67148,183760
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,791000,791000,719090,719090,190059,529031
I,5.0,제휴몰,차시즌의류,점퍼,JP,10607000,10607000,9642723,9642723,2519926,7122797
I,5.0,제휴몰,차시즌의류,진바지,DP,891000,891000,810000,810000,241870,568130
I,5.0,제휴몰,차시즌의류,팬츠,PT,1693000,1693000,1539082,1539082,393877,1145205
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,267000,267000,242727,242727,60805,181922
I,5.0,제휴몰,차시즌의류,후드티,HD,2275000,2275000,2068180,2068180,541208,1526972
I,6.0,대리점,Acc_etc,기타,ET,0,-5640,-5121,-3380,0,-3380
I,6.0,대리점,Acc_etc,머플러(스카프),MF,65000,65000,59091,37227,11857,25370
I,6.0,대리점,Acc_etc,양말,SO,857100,835840,759896,492685,230279,262406
I,6.0,대리점,Acc_etc,장갑,GL,69000,59000,53636,35400,17311,18089
I,6.0,대리점,Bag,가방,BG,264000,248570,225972,145112,66472,78640
I,6.0,대리점,Bag,백팩,BK,50633000,45467220,41333673,26660601,11544863,15115738
I,6.0,대리점,Bag,보조가방,UB,735000,686000,623639,396989,182386,214603
I,6.0,대리점,Bag,슬링백,SG,790000,756300,687547,443961,173291,270670
I,6.0,대리점,Bag,크로스백,CR,9240000,8933370,8121263,5227423,2075147,3152276
I,6.0,대리점,Bag,힙색,HS,295000,289100,262819,170350,57961,112389
I,6.0,대리점,Headwear,방한모,WM,1190000,1157120,1051937,679129,232110,447019
I,6.0,대리점,Headwear,비니,BN,3163000,3101090,2819156,1811013,660062,1150951
I,6.0,대리점,Headwear,와이어캡,WR,539000,529200,481090,305671,102464,203207
I,6.0,대리점,Headwear,운동모,CP,19774000,19289050,17535466,11267593,4216475,7051118
I,6.0,대리점,Headwear,햇,HT,295000,295000,268182,172173,58540,113633
I,6.0,대리점,Shoes,런닝화,RN,18160000,17609090,16008243,10312242,4409797,5902445
I,6.0,대리점,Shoes,방한화,WB,425000,390950,355412,251946,69224,182722
I,6.0,대리점,Shoes,스니커즈,SX,1630000,1598170,1452910,939456,397615,541841
I,6.0,대리점,Shoes,신발,SH,16586000,15930520,14482237,9333291,3856956,5476335
I,6.0,대리점,과시즌의류,베이비,BV,826000,808300,734817,476292,249004,227288
I,6.0,대리점,당시즌의류,다운베스트,DV,754000,729590,663265,424358,199042,225316
I,6.0,대리점,당시즌의류,다운점퍼,DJ,17842000,17018760,15471579,9971529,4531827,5439702
I,6.0,대리점,당시즌의류,맨투맨,MT,3163000,3020600,2746003,1760384,863497,896887
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,12837000,12237670,11125109,7159872,3483833,3676039
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,139000,139000,126364,80873,39158,41715
I,6.0,대리점,당시즌의류,우븐팬츠,WP,376000,360720,327932,208212,99292,108920
I,6.0,대리점,당시즌의류,점퍼,JP,-298000,-298000,-270910,-178800,-80683,-98117
I,6.0,대리점,당시즌의류,진바지,DP,2418000,2298340,2089401,1353440,566193,787247
I,6.0,대리점,당시즌의류,패딩,PD,159000,159000,144545,92509,45361,47148
I,6.0,대리점,당시즌의류,팬츠,PT,425000,341000,309991,188385,117125,71260
I,6.0,대리점,당시즌의류,폴라폴리스점퍼,FD,139000,125110,113728,73923,38779,35144
I,6.0,대리점,당시즌의류,폴로 티셔츠,PQ,89000,84000,76364,48109,24658,23451
I,6.0,대리점,당시즌의류,후드티,HD,416000,406000,369091,235945,119242,116703
I,6.0,대리점,차시즌의류,맨투맨,MT,8828000,8396150,7632908,4931349,2254332,2677017
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,48619000,46913030,42648241,27493551,12271805,15221746
I,6.0,대리점,차시즌의류,반바지,SP,392000,392000,356360,230745,81803,148942
I,6.0,대리점,차시즌의류,반팔카라티셔츠,TS,4003000,3954280,3594791,2327815,913306,1414509
I,6.0,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,1149000,1139100,1035544,675714,258986,416728
I,6.0,대리점,차시즌의류,방풍자켓,WJ,1519000,1373210,1248358,811589,330376,481213
I,6.0,대리점,차시즌의류,스커트,SK,89000,89000,80909,50973,21181,29792
I,6.0,대리점,차시즌의류,우븐반바지,SM,392000,386020,350923,223201,97818,125383
I,6.0,대리점,차시즌의류,우븐셔츠,WS,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,우븐팬츠,WP,1829000,1773600,1612364,1040023,417602,622421
I,6.0,대리점,차시즌의류,원피스,OP,99000,99000,90000,59400,25669,33731
I,6.0,대리점,차시즌의류,점퍼,JP,24672000,23548610,21407859,13812744,5945617,7867127
