브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,2.0,면세점,당시즌의류,다운점퍼,DJ,86299000,86299000,78453605,47072162,22119206,24952956
I,2.0,면세점,당시즌의류,레깅스,LG,79000,79000,71818,43091,22496,20595
I,2.0,면세점,당시즌의류,맨투맨,MT,16445000,16445010,14950010,8969955,4615833,4354122
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,13164000,13164000,11967300,7180392,3546570,3633822
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,118000,118000,107274,64364,35710,28654
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,0,0,0
I,2.0,면세점,당시즌의류,우븐팬츠,WP,1773000,1773000,1611806,967084,451365,515719
I,2.0,면세점,당시즌의류,점퍼,JP,1253000,1253000,1139089,683452,287456,395996
I,2.0,면세점,당시즌의류,진바지,DP,892000,892000,810904,486542,211277,275265
I,2.0,면세점,당시즌의류,패딩,PD,1590000,1590000,1445450,867270,453613,413657
I,2.0,면세점,당시즌의류,팬츠,PT,4388000,4387990,3989084,2393440,1202633,1190807
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,1529000,1529000,1389993,833998,426569,407429
I,2.0,면세점,당시즌의류,후드티,HD,2146000,2146000,1950902,1170539,613522,557017
I,3.0,직영점(가두),Acc_etc,기타,ET,801000,801000,728181,728181,233937,494244
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,65000,65000,59091,59091,11857,47234
I,3.0,직영점(가두),Acc_etc,양말,SO,71400,71400,64911,64911,17790,47121
I,3.0,직영점(가두),Acc_etc,장갑,GL,226000,226000,205453,205453,40419,165034
I,3.0,직영점(가두),Bag,가방,BG,99000,99000,90000,90000,24928,65072
I,3.0,직영점(가두),Bag,백팩,BK,3829000,3741400,3401273,3401273,866579,2534694
I,3.0,직영점(가두),Bag,보조가방,UB,49000,49000,44545,44545,12159,32386
I,3.0,직영점(가두),Bag,크로스백,CR,757000,757000,688180,688180,169615,518565
I,3.0,직영점(가두),Bag,힙색,HS,118000,118000,107272,107272,23185,84087
I,3.0,직영점(가두),Headwear,방한모,WM,3021000,3021000,2746353,2746353,591132,2155221
I,3.0,직영점(가두),Headwear,비니,BN,3457000,3457000,3142723,3142723,767776,2374947
I,3.0,직영점(가두),Headwear,와이어캡,WR,98000,98000,89090,89090,19328,69762
I,3.0,직영점(가두),Headwear,운동모,CP,5568000,5543570,5039621,5039621,1183061,3856560
I,3.0,직영점(가두),Headwear,햇,HT,236000,236000,214544,214544,52229,162315
I,3.0,직영점(가두),Shoes,런닝화,RN,2069000,2069000,1880909,1880909,509867,1371042
I,3.0,직영점(가두),Shoes,방한화,WB,8276000,8276000,7523627,7523627,2092740,5430887
I,3.0,직영점(가두),Shoes,스니커즈,SX,233000,233000,211818,211818,57061,154757
I,3.0,직영점(가두),Shoes,신발,SH,2573000,2573000,2339090,2339090,611627,1727463
I,3.0,직영점(가두),과시즌의류,베이비,BV,413000,413000,375452,375452,124502,250950
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,705000,705000,640911,640911,197924,442987
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,23297000,23257000,21142722,21142722,5943250,15199472
I,3.0,직영점(가두),당시즌의류,레깅스,LG,79000,79000,71818,71818,22496,49322
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,4442000,4442000,4038170,4038170,1272362,2765808
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,10217000,10197000,9270027,9270027,2784582,6485445
I,3.0,직영점(가두),당시즌의류,반팔카라티셔츠,TS,78000,78000,70910,70910,20946,49964
I,3.0,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,477000,463640,421488,421488,133980,287508
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,1763000,1756360,1596694,1596694,469692,1127002
I,3.0,직영점(가두),당시즌의류,점퍼,JP,298000,298000,270910,270910,80683,190227
I,3.0,직영점(가두),당시즌의류,진바지,DP,555000,545000,495455,495455,132747,362708
I,3.0,직영점(가두),당시즌의류,패딩,PD,795000,795000,722725,722725,226806,495919
I,3.0,직영점(가두),당시즌의류,팬츠,PT,1618000,1618000,1470904,1470904,450105,1020799
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,3.0,직영점(가두),당시즌의류,후드티,HD,692000,681000,619090,619090,195826,423264
I,4.0,자사몰,Acc_etc,기타,ET,1225900,1018130,925573,925573,353152,572421
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,319000,291500,265000,265000,61404,203596
I,4.0,자사몰,Acc_etc,양말,SO,748500,524130,476483,476483,185293,291190
I,4.0,자사몰,Acc_etc,장갑,GL,1335000,1032660,938779,938779,338852,599927
I,4.0,자사몰,Bag,가방,BG,66000,69350,63046,63046,16618,46428
I,4.0,자사몰,Bag,백팩,BK,16426000,13405620,12186919,12186919,3643646,8543273
I,4.0,자사몰,Bag,보조가방,UB,245000,212940,193581,193581,60797,132784
I,4.0,자사몰,Bag,크로스백,CR,559000,479500,435910,435910,111714,324196
I,4.0,자사몰,Headwear,방한모,WM,7407000,6654630,6049658,6049658,1487789,4561869
I,4.0,자사몰,Headwear,비니,BN,6349000,5313180,4830157,4830157,1450406,3379751
I,4.0,자사몰,Headwear,운동모,CP,1963000,1596136,1454633,1454633,440750,1013883
I,4.0,자사몰,Headwear,햇,HT,106000,83350,75773,75773,19328,56445
I,4.0,자사몰,Shoes,런닝화,RN,1000000,861010,782737,782737,240276,542461
I,4.0,자사몰,Shoes,방한화,WB,49657000,42423760,38567079,38567079,12014365,26552714
I,4.0,자사몰,Shoes,스니커즈,SX,960000,819560,745055,745055,225507,519548
I,4.0,자사몰,Shoes,신발,SH,2436000,2066391,1888951,1888951,570658,1318293
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,69000,53700,48818,48818,17549,31269
I,4.0,자사몰,과시즌의류,베이비,BV,1121000,899210,817464,817464,337936,479528
I,4.0,자사몰,당시즌의류,니트가디건,KC,338000,311100,282819,282819,87842,194977
I,4.0,자사몰,당시즌의류,다운베스트,DV,963000,900970,819064,819064,266910,552154
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,54026000,49380870,44891691,44891691,13675456,31216235
I,4.0,자사몰,당시즌의류,레깅스,LG,316000,227620,206928,206928,89983,116945
I,4.0,자사몰,당시즌의류,맨투맨,MT,7551000,6535550,5941406,5941406,2092832,3848574
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,15913000,14129580,12845080,12845080,4422915,8422165
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,384000,328910,299008,299008,107502,191506
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,139000,133000,120909,120909,35811,85098
I,4.0,자사몰,당시즌의류,스커트,SK,89000,71300,64818,64818,25049,39769
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,4567000,3953280,3593891,3593891,1295339,2298552
I,4.0,자사몰,당시즌의류,점퍼,JP,894000,844570,767792,767792,242050,525742
I,4.0,자사몰,당시즌의류,진바지,DP,1269000,1068730,971572,971572,306504,665068
I,4.0,자사몰,당시즌의류,진자켓,DK,308000,225600,205090,205090,71545,133545
I,4.0,자사몰,당시즌의류,패딩,PD,-159000,-110000,-100000,-100000,-45361,-54639
I,4.0,자사몰,당시즌의류,팬츠,PT,2449000,2170460,1973146,1973146,690024,1283122
I,4.0,자사몰,당시즌의류,후드티,HD,2533000,2163850,1967139,1967139,718992,1248147
I,5.0,제휴몰,Acc_etc,기타,ET,3827000,3827000,3479087,3479087,1117699,2361388
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,1158000,1158000,1052728,1052728,217668,835060
I,5.0,제휴몰,Acc_etc,양말,SO,476600,476600,433280,433280,121343,311937
I,5.0,제휴몰,Acc_etc,장갑,GL,2142000,2142000,1947258,1947258,519158,1428100
I,5.0,제휴몰,Bag,가방,BG,693000,693000,630000,630000,174495,455505
I,5.0,제휴몰,Bag,백팩,BK,22530000,18786600,17078733,17078733,5292488,11786245
I,5.0,제휴몰,Bag,보조가방,UB,294000,294000,267270,267270,72955,194315
I,5.0,제휴몰,Bag,슬링백,SG,79000,79000,71818,71818,17329,54489
I,5.0,제휴몰,Bag,크로스백,CR,925000,925000,840904,840904,208704,632200
I,5.0,제휴몰,Bag,힙색,HS,59000,59000,53636,53636,11592,42044
I,5.0,제휴몰,Headwear,방한모,WM,17871000,17850300,16227457,16227457,3705881,12521576
I,5.0,제휴몰,Headwear,비니,BN,17189000,17189000,15626350,15626350,3530533,12095817
I,5.0,제휴몰,Headwear,와이어캡,WR,49000,49000,44545,44545,9664,34881
I,5.0,제휴몰,Headwear,운동모,CP,5079000,5053200,4593825,4593825,1078014,3515811
I,5.0,제휴몰,Shoes,런닝화,RN,3712000,3663000,3329999,3329999,927122,2402877
I,5.0,제휴몰,Shoes,방한화,WB,148876000,148826360,135296620,135296620,35183045,100113575
I,5.0,제휴몰,Shoes,샌들,SD,69000,69000,62727,62727,20355,42372
I,5.0,제휴몰,Shoes,스니커즈,SX,3758000,3699000,3362718,3362718,956428,2406290
I,5.0,제휴몰,Shoes,신발,SH,11110000,11086700,10078777,10078777,2897121,7181656
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,0,0,0,0,0,0
I,5.0,제휴몰,과시즌의류,맨투맨,MT,89000,62300,56636,56636,2616,54020
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,53000,37100,33727,33727,5879,27848
I,5.0,제휴몰,과시즌의류,베이비,BV,3540000,3540000,3218160,3218160,1067164,2150996
I,5.0,제휴몰,과시즌의류,스윔웨어,SW,159000,159000,144545,144545,47578,96967
I,5.0,제휴몰,과시즌의류,팬츠,PT,474000,237000,215454,215454,51492,163962
I,5.0,제휴몰,당시즌의류,니트가디건,KC,258000,258000,234546,234546,72098,162448
I,5.0,제휴몰,당시즌의류,다운베스트,DV,2720000,2720000,2472734,2472734,747545,1725189
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,223101000,223100990,202819044,202819044,55742045,147076999
I,5.0,제휴몰,당시즌의류,레깅스,LG,1185000,1185000,1077270,1077270,337438,739832
I,5.0,제휴몰,당시즌의류,맨투맨,MT,16325000,16325000,14840837,14840837,4549174,10291663
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,26147000,26147000,23770061,23770061,7283992,16486069
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,756000,756000,687267,687267,232730,454537
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,139000,139000,126364,126364,35263,91101
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,139000,139000,126364,126364,35811,90553
I,5.0,제휴몰,당시즌의류,스커트,SK,-178000,-178000,-161818,-161818,-50098,-111720
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,7469000,7469000,6790004,6790004,1975688,4814316
I,5.0,제휴몰,당시즌의류,점퍼,JP,328000,328000,298182,298182,81406,216776
I,5.0,제휴몰,당시즌의류,진바지,DP,2230000,2230000,2027275,2027275,555263,1472012
I,5.0,제휴몰,당시즌의류,패딩,PD,1749000,1749000,1589995,1589995,498972,1091023
I,5.0,제휴몰,당시즌의류,팬츠,PT,5150000,5150000,4681802,4681802,1426700,3255102
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,24658,56251
I,5.0,제휴몰,당시즌의류,후드티,HD,3827000,3827000,3479087,3479087,1116669,2362418
I,6.0,대리점,Acc_etc,기타,ET,761000,725530,659579,426458,216908,209550
I,6.0,대리점,Acc_etc,머플러(스카프),MF,780000,753300,684825,442112,142288,299824
I,6.0,대리점,Acc_etc,양말,SO,1902400,1806040,1641927,1073016,461091,611925
I,6.0,대리점,Acc_etc,장갑,GL,1141000,1045020,950021,621562,251565,369997
I,6.0,대리점,Bag,가방,BG,462000,448670,407873,261621,116326,145295
I,6.0,대리점,Bag,백팩,BK,28975000,27053990,24594525,16022351,6866664,9155687
I,6.0,대리점,Bag,보조가방,UB,294000,275140,250127,162137,72954,89183
I,6.0,대리점,Bag,슬링백,SG,1106000,1046220,951107,613042,242607,370435
I,6.0,대리점,Bag,크로스백,CR,10022000,9751970,8865417,5702953,2237552,3465401
I,6.0,대리점,Headwear,방한모,WM,11181000,10570290,9609374,6184378,2158702,4025676
I,6.0,대리점,Headwear,비니,BN,11252000,10879030,9890015,6347945,2532453,3815492
I,6.0,대리점,Headwear,와이어캡,WR,245000,243910,221734,139227,48320,90907
I,6.0,대리점,Headwear,운동모,CP,10980000,10702870,9729910,6264793,2303263,3961530
I,6.0,대리점,Headwear,햇,HT,118000,114670,104242,67788,26114,41674
I,6.0,대리점,Shoes,런닝화,RN,17217000,16612730,15102487,9824846,4193570,5631276
I,6.0,대리점,Shoes,방한화,WB,54253000,51767610,47061566,30378813,13069099,17309714
I,6.0,대리점,Shoes,스니커즈,SX,2558000,2441230,2219319,1436787,595768,841019
I,6.0,대리점,Shoes,신발,SH,15904000,15214330,13831200,9003802,3755546,5248256
I,6.0,대리점,과시즌의류,반팔카라티셔츠,TS,161000,156710,142449,92592,40220,52372
I,6.0,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,89000,89000,80909,52591,22959,29632
I,6.0,대리점,과시즌의류,베이비,BV,413000,379590,345080,220342,124502,95840
I,6.0,대리점,과시즌의류,우븐팬츠,WP,79000,75970,69057,44887,18139,26748
I,6.0,대리점,당시즌의류,니트가디건,KC,-169000,-169000,-153637,-95255,-43921,-51334
I,6.0,대리점,당시즌의류,다운베스트,DV,8536000,7881090,7164605,4664046,2326355,2337691
I,6.0,대리점,당시즌의류,다운점퍼,DJ,209706000,197881330,179892147,116551854,52921693,63630161
I,6.0,대리점,당시즌의류,레깅스,LG,79000,73000,66362,43799,22496,21303
I,6.0,대리점,당시즌의류,맨투맨,MT,27111000,25557070,23233696,15075067,7765082,7309985
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,57613000,54665560,49695839,32238079,15865746,16372333
I,6.0,대리점,당시즌의류,반팔카라티셔츠,TS,177000,164410,149464,96278,53566,42712
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,1073000,986610,896934,587566,297721,289845
I,6.0,대리점,당시즌의류,방풍자켓,WJ,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,우븐팬츠,WP,12497000,11823340,10748498,6998637,3215871,3782766
I,6.0,대리점,당시즌의류,점퍼,JP,595000,523040,475495,343502,198090,145412
I,6.0,대리점,당시즌의류,진바지,DP,6869000,6550060,5954603,3872741,1658561,2214180
I,6.0,대리점,당시즌의류,패딩,PD,5883000,5621690,5110611,3329535,1678363,1651172
I,6.0,대리점,당시즌의류,팬츠,PT,9703000,9308570,8462334,5500544,2720917,2779627
I,6.0,대리점,당시즌의류,폴라폴리스점퍼,FD,1390000,1299740,1181581,771519,387790,383729
I,6.0,대리점,당시즌의류,후드티,HD,6154000,5862060,5329155,3467686,1744115,1723571
I,8.0,사입,Acc_etc,장갑,GL,-92000,-23000,-20910,-20910,-15090,-5820
I,8.0,사입,Headwear,방한모,WM,-69000,-17250,-15682,-15682,-5827,-9855
I,8.0,사입,Headwear,비니,BN,-33000,-8250,-7500,-7500,-5494,-2006
I,8.0,사입,Headwear,운동모,CP,-43000,-12900,-11727,-11727,-8397,-3330
I,8.0,사입,Shoes,방한화,WB,-109000,-27250,-24773,-24773,-18394,-6379
I,8.0,사입,Shoes,신발,SH,-475000,-118750,-107954,-107954,-105343,-2611
I,8.0,사입,과시즌의류,다운베스트,DV,13301000,3728350,3389401,3389401,2295705,1093696
I,8.0,사입,과시즌의류,다운점퍼,DJ,179648000,48810200,44372885,44372885,30476343,13896542
I,8.0,사입,과시즌의류,레깅스,LG,3036000,758980,689983,689983,497472,192511
I,8.0,사입,과시즌의류,맨투맨,MT,32849000,8522030,7747302,7747302,5498055,2249247
I,8.0,사입,과시즌의류,맨투맨셋트,S2,72561000,19746520,17951367,17951367,12192889,5758478
I,8.0,사입,과시즌의류,반팔카라티셔츠,TS,-69000,-17250,-15682,-15682,-11513,-4169
I,8.0,사입,과시즌의류,우븐팬츠,WP,18439000,4975740,4523412,4523412,3075531,1447881
I,8.0,사입,과시즌의류,점퍼,JP,239000,59750,54318,54318,39652,14666
I,8.0,사입,과시즌의류,진바지,DP,1666000,499800,454362,454362,277299,177063
I,8.0,사입,과시즌의류,팬츠,PT,13261000,3315210,3013823,3013823,2208065,805758
I,8.0,사입,과시즌의류,폴라폴리스점퍼,FD,16737000,4184220,3803836,3803836,2715330,1088506
I,8.0,사입,과시즌의류,후드티,HD,9801000,2450250,2227500,2227500,1676878,550622
I,11.0,직영몰,Acc_etc,기타,ET,1157000,1125660,1023327,1023327,337909,685418
I,11.0,직영몰,Acc_etc,머플러(스카프),MF,715000,672890,611717,611717,130433,481284
I,11.0,직영몰,Acc_etc,양말,SO,525300,500100,454639,454639,133201,321438
I,11.0,직영몰,Acc_etc,장갑,GL,1683000,1567890,1425353,1425353,428790,996563
I,11.0,직영몰,Bag,가방,BG,132000,121400,110363,110363,33236,77127
I,11.0,직영몰,Bag,백팩,BK,14374000,13183770,11985240,11985240,3195189,8790051
I,11.0,직영몰,Bag,보조가방,UB,49000,44680,40618,40618,12159,28459
I,11.0,직영몰,Bag,슬링백,SG,158000,146050,132772,132772,34658,98114
I,11.0,직영몰,Bag,크로스백,CR,601000,588120,534652,534652,124382,410270
I,11.0,직영몰,Bag,힙색,HS,177000,163340,148491,148491,34777,113714
I,11.0,직영몰,Headwear,방한모,WM,7946000,7661260,6964761,6964761,1593646,5371115
I,11.0,직영몰,Headwear,비니,BN,9112000,8795040,7995470,7995470,1974732,6020738
I,11.0,직영몰,Headwear,와이어캡,WR,98000,98000,89090,89090,19328,69762
I,11.0,직영몰,Headwear,운동모,CP,7219000,6975330,6341197,6341197,1554004,4787193
I,11.0,직영몰,Shoes,런닝화,RN,2455000,2297200,2088362,2088362,600238,1488124
I,11.0,직영몰,Shoes,방한화,WB,53421000,50905280,46277482,46277482,13355349,32922133
I,11.0,직영몰,Shoes,스니커즈,SX,1468000,1400130,1272845,1272845,352767,920078
I,11.0,직영몰,Shoes,신발,SH,3922000,3726220,3387471,3387471,928863,2458608
I,11.0,직영몰,과시즌의류,맨투맨,MT,158000,79000,71817,71817,26030,45787
I,11.0,직영몰,과시즌의류,맨투맨셋트,S2,1639000,885160,804688,804688,277652,527036
I,11.0,직영몰,과시즌의류,반팔카라티셔츠,TS,217000,206560,187780,187780,57028,130752
I,11.0,직영몰,과시즌의류,베이비,BV,0,0,0,0,0,0
I,11.0,직영몰,과시즌의류,우븐팬츠,WP,0,0,0,0,0,0
I,11.0,직영몰,과시즌의류,폴라폴리스점퍼,FD,139000,69500,63181,63181,22369,40812
I,11.0,직영몰,당시즌의류,다운베스트,DV,1301000,1224010,1112738,1112738,368693,744045
I,11.0,직영몰,당시즌의류,다운점퍼,DJ,46335000,43632610,39665993,39665993,12016788,27649205
I,11.0,직영몰,당시즌의류,레깅스,LG,237000,223660,203327,203327,67487,135840
I,11.0,직영몰,당시즌의류,맨투맨,MT,6795000,6386690,5806069,5806069,1886461,3919608
I,11.0,직영몰,당시즌의류,맨투맨셋트,S2,9710000,9267360,8424885,8424885,2679670,5745215
I,11.0,직영몰,당시즌의류,반팔티 & 스웨트팬츠,S1,477000,437410,397646,397646,133980,263666
I,11.0,직영몰,당시즌의류,우븐팬츠,WP,5568000,5241520,4765031,4765031,1459643,3305388
I,11.0,직영몰,당시즌의류,점퍼,JP,447000,387640,352400,352400,121025,231375
I,11.0,직영몰,당시즌의류,진바지,DP,902000,852200,774724,774724,216999,557725
I,11.0,직영몰,당시즌의류,패딩,PD,159000,146180,132891,132891,45361,87530
I,11.0,직영몰,당시즌의류,팬츠,PT,4446000,4167670,3788782,3788782,1223512,2565270
I,11.0,직영몰,당시즌의류,폴라폴리스점퍼,FD,278000,264630,240573,240573,77558,163015
I,11.0,직영몰,당시즌의류,후드티,HD,1296000,1227670,1116063,1116063,360115,755948
I,99.0,기타,Acc_etc,양말,SO,74300,37150,33768,33768,20094,13674
I,99.0,기타,Bag,백팩,BK,0,0,0,0,0,0
I,99.0,기타,Bag,크로스백,CR,0,0,0,0,0,0
I,99.0,기타,Headwear,방한모,WM,59000,29500,26818,26818,13416,13402
I,99.0,기타,Headwear,비니,BN,165000,82500,74998,74998,41030,33968
I,99.0,기타,Headwear,운동모,CP,88000,19470,17700,17700,16670,1030
I,99.0,기타,Shoes,런닝화,RN,109000,54500,49545,49545,23581,25964
I,99.0,기타,Shoes,방한화,WB,267000,133500,121364,121364,68838,52526
I,99.0,기타,Shoes,신발,SH,65000,32500,29545,29545,15777,13768
I,99.0,기타,과시즌의류,다운점퍼,DJ,737000,191490,174081,174081,125856,48225
I,99.0,기타,과시즌의류,맨투맨,MT,472000,112970,102696,102696,79440,23256
I,99.0,기타,과시즌의류,맨투맨셋트,S2,119000,27620,25107,25107,19922,5185
I,99.0,기타,과시즌의류,반팔카라티셔츠,TS,82000,21980,19979,19979,18497,1482
I,99.0,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,396000,110540,100487,100487,90702,9785
I,99.0,기타,과시즌의류,방풍자켓,WJ,158000,50790,46176,46176,43649,2527
I,99.0,기타,당시즌의류,다운베스트,DV,973000,319150,290136,290136,269147,20989
I,99.0,기타,당시즌의류,다운점퍼,DJ,16929000,5174270,4703881,4703881,4145517,558364
I,99.0,기타,당시즌의류,맨투맨,MT,89000,28220,25656,25656,24479,1177
I,99.0,기타,당시즌의류,맨투맨셋트,S2,1727000,549300,499368,499368,492849,6519
I,99.0,기타,당시즌의류,반팔카라티셔츠,TS,88000,27490,24984,24984,26174,-1190
