브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,3699920,3699920,3363555,3363555,1025357,2338198
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,4605924,4605924,4187212,4187212,1319230,2867982
I,3.0,직영점(가두),당시즌의류,반팔카라티셔츠,TS,46987,46987,42716,42716,12618,30098
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,1754179,1754179,1594709,1594709,471964,1122745
I,3.0,직영점(가두),당시즌의류,점퍼,JP,538543,538543,489586,489586,145809,343777
I,3.0,직영점(가두),당시즌의류,진바지,DP,262645,262645,238768,238768,61900,176868
I,3.0,직영점(가두),당시즌의류,패딩,PD,383124,383124,348294,348294,109301,238993
I,3.0,직영점(가두),당시즌의류,팬츠,PT,963835,963835,876211,876211,261296,614915
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,334932,334932,304485,304485,93441,211044
I,3.0,직영점(가두),당시즌의류,후드티,HD,620468,620468,564062,564062,167665,396397
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,2980658,2980658,2709677,2709677,756310,1953367
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,10515435,10515435,9559514,9559514,2669087,6890427
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,663841,663841,603488,603488,165464,438024
I,3.0,직영점(가두),차시즌의류,스커트,SK,83131,83131,75573,75573,20575,54998
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,333728,333728,303389,303389,80016,223373
I,3.0,직영점(가두),차시즌의류,점퍼,JP,5081818,5081818,4619830,4619830,1232484,3387346
I,3.0,직영점(가두),차시즌의류,진바지,DP,978292,978292,889357,889357,271306,618051
I,3.0,직영점(가두),차시즌의류,팬츠,PT,1271057,1271057,1155501,1155501,322001,833500
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,107227,107227,97479,97479,24419,73060
I,3.0,직영점(가두),차시즌의류,후드티,HD,1634904,1634904,1486277,1486277,407915,1078362
I,4.0,자사몰,Acc_etc,기타,ET,1203468,1107988,1007262,1007262,352043,655219
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,540952,469460,426781,426781,102552,324229
I,4.0,자사몰,Acc_etc,양말,SO,1563581,1404924,1280957,1280957,374828,906129
I,4.0,자사몰,Acc_etc,장갑,GL,912028,830789,755261,755261,233727,521534
I,4.0,자사몰,Bag,가방,BG,159033,118275,107522,107522,40044,67478
I,4.0,자사몰,Bag,백팩,BK,86983656,70762791,64329786,64329786,19440070,44889716
I,4.0,자사몰,Bag,보조가방,UB,2125255,1870369,1700328,1700328,527384,1172944
I,4.0,자사몰,Bag,슬링백,SG,95179,95179,86526,86526,20878,65648
I,4.0,자사몰,Bag,크로스백,CR,1328887,1156710,1051553,1051553,277269,774284
I,4.0,자사몰,Headwear,방한모,WM,4827606,4349351,3953952,3953952,973680,2980272
I,4.0,자사몰,Headwear,비니,BN,5066155,4214162,3831054,3831054,1139109,2691945
I,4.0,자사몰,Headwear,운동모,CP,3446913,2902270,2643632,2643632,733624,1910008
I,4.0,자사몰,Headwear,햇,HT,191562,166274,151158,151158,34023,117135
I,4.0,자사몰,Shoes,런닝화,RN,3793894,3425528,3114122,3114122,945412,2168710
I,4.0,자사몰,Shoes,방한화,WB,7531162,6575086,5977354,5977354,1852737,4124617
I,4.0,자사몰,Shoes,스니커즈,SX,1552978,1467232,1360057,1360057,370884,989173
I,4.0,자사몰,Shoes,신발,SH,8095005,5755181,5245000,5245000,1910053,3334947
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,83131,84708,84708,84708,21143,63565
I,4.0,자사몰,과시즌의류,베이비,BV,6042038,4951411,4501286,4501286,1821429,2679857
I,4.0,자사몰,당시즌의류,다운베스트,DV,274693,259151,235592,235592,68121,167471
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,34323352,31396656,28542415,28542415,8659522,19882893
I,4.0,자사몰,당시즌의류,맨투맨,MT,4507131,4010540,3645945,3645945,1248275,2397670
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,12247927,11416764,10378885,10378885,3410980,6967905
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,1056604,881101,801002,801002,290546,510456
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,359028,341077,310069,310069,100983,209086
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,167466,144925,131750,131750,43145,88605
I,4.0,자사몰,당시즌의류,우븐셔츠,WS,167466,158334,143940,143940,41134,102806
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,3437275,3129559,2845049,2845049,926245,1918804
I,4.0,자사몰,당시즌의류,점퍼,JP,933715,876150,796501,796501,243889,552612
I,4.0,자사몰,당시즌의류,진바지,DP,812031,726936,660852,660852,210400,450452
I,4.0,자사몰,당시즌의류,팬츠,PT,1843334,1732059,1574601,1574601,497107,1077494
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,428906,413461,375874,375874,118834,257040
I,4.0,자사몰,당시즌의류,후드티,HD,930100,861548,783224,783224,250826,532398
I,4.0,자사몰,차시즌의류,맨투맨,MT,2527656,2328166,2116514,2116514,629361,1487153
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,14810522,13733835,12485312,12485312,3745050,8740262
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,237344,228007,207279,207279,58825,148454
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,371076,337113,306466,306466,85535,220931
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,309632,285211,259281,259281,69825,189456
I,4.0,자사몰,차시즌의류,점퍼,JP,1654181,1521533,1383211,1383211,389734,993477
I,4.0,자사몰,차시즌의류,진바지,DP,798778,744044,676405,676405,208388,468017
I,4.0,자사몰,차시즌의류,팬츠,PT,1413222,1274719,1158838,1158838,342201,816637
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,107227,101865,92605,92605,24419,68186
I,4.0,자사몰,차시즌의류,후드티,HD,1155397,1025665,932424,932424,285100,647324
I,5.0,제휴몰,Acc_etc,기타,ET,3477033,3477033,3160936,3160936,1015513,2145423
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,313246,313246,284770,284770,57142,227628
I,5.0,제휴몰,Acc_etc,양말,SO,2265132,2259770,2054377,2054377,568611,1485766
I,5.0,제휴몰,Acc_etc,장갑,GL,946967,946967,860873,860873,219852,641021
I,5.0,제휴몰,Bag,가방,BG,993954,993954,903595,903595,250274,653321
I,5.0,제휴몰,Bag,백팩,BK,150934076,138421347,125837611,125837611,33472598,92365013
I,5.0,제휴몰,Bag,보조가방,UB,2243325,2243325,2039365,2039365,556681,1482684
I,5.0,제휴몰,Bag,크로스백,CR,3404745,3404745,3095206,3095206,755727,2339479
I,5.0,제휴몰,Bag,힙색,HS,71083,71083,64620,64620,13966,50654
I,5.0,제휴몰,Headwear,방한모,WM,14122585,14122585,12838653,12838653,2804985,10033668
I,5.0,제휴몰,Headwear,비니,BN,19430904,19430904,17664457,17664457,4014892,13649565
I,5.0,제휴몰,Headwear,와이어캡,WR,59035,59035,53668,53668,11643,42025
I,5.0,제휴몰,Headwear,운동모,CP,15141840,15092444,13720414,13720414,3239694,10480720
I,5.0,제휴몰,Headwear,햇,HT,142166,142166,129241,129241,31462,97779
I,5.0,제휴몰,Shoes,런닝화,RN,9097393,8997275,8179336,8179336,2283336,5896000
I,5.0,제휴몰,Shoes,방한화,WB,36465474,36346200,33041959,33041959,8883605,24158354
I,5.0,제휴몰,Shoes,샌들,SD,1208408,604204,549272,549272,309532,239740
I,5.0,제휴몰,Shoes,스니커즈,SX,9594973,9555805,8687078,8687078,2437876,6249202
I,5.0,제휴몰,Shoes,신발,SH,24200680,23657921,21507134,21507134,6043847,15463287
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,575891,489507,445007,445007,89419,355588
I,5.0,제휴몰,과시즌의류,맨투맨,MT,571072,285536,259578,259578,63260,196318
I,5.0,제휴몰,과시즌의류,맨투맨셋트,S2,131322,91926,83569,83569,32770,50799
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,124581636,62495813,56814409,56814409,31184991,25629418
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,228829977,114414736,104013367,104013367,59656463,44356904
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,4019190,2009595,1826910,1826910,856004,970906
I,5.0,제휴몰,과시즌의류,베이비,BV,9454012,9454012,8594498,8594498,2849996,5744502
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,11555171,5777634,5252410,5252410,2593363,2659047
I,5.0,제휴몰,과시즌의류,팬츠,PT,856608,428304,389366,389366,93057,296309
I,5.0,제휴몰,당시즌의류,니트가디건,KC,310837,310837,282579,282579,86863,195716
I,5.0,제휴몰,당시즌의류,다운베스트,DV,1495148,1495148,1359230,1359230,414218,945012
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,155464098,155464098,141330955,141330955,39240883,102090072
I,5.0,제휴몰,당시즌의류,레깅스,LG,285536,285536,259578,259578,81308,178270
I,5.0,제휴몰,당시즌의류,맨투맨,MT,18863446,18863422,17148485,17148485,5328880,11819605
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,31667988,31667988,28789148,28789148,8894426,19894722
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,1551774,1551774,1410694,1410694,459294,951400
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1698758,1698758,1544329,1544329,459635,1084694
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,502399,502399,456727,456727,129436,327291
I,5.0,제휴몰,당시즌의류,스커트,SK,536133,536133,487393,487393,150573,336820
I,5.0,제휴몰,당시즌의류,우븐셔츠,WS,334932,334932,304485,304485,82268,222217
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,7351648,7351648,6683320,6683320,1916396,4766924
I,5.0,제휴몰,당시즌의류,점퍼,JP,3367397,3367397,3061267,3061267,795051,2266216
I,5.0,제휴몰,당시즌의류,진바지,DP,1624061,1624061,1476421,1476421,422449,1053972
I,5.0,제휴몰,당시즌의류,진자켓,DK,538543,538543,489585,489585,130336,359249
I,5.0,제휴몰,당시즌의류,패딩,PD,1915621,1915621,1741468,1741468,546507,1194961
I,5.0,제휴몰,당시즌의류,팬츠,PT,6774552,6774552,6158662,6158662,1864976,4293686
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,167466,167466,152242,152242,46721,105521
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,214453,214453,194957,194957,59417,135540
I,5.0,제휴몰,당시즌의류,후드티,HD,5092661,5092661,4629680,4629680,1475238,3154442
I,5.0,제휴몰,차시즌의류,맨투맨,MT,5613131,5613131,5102821,5102821,1400627,3702194
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,15934594,15934606,14486038,14486038,4050617,10435421
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,296379,296379,269434,269434,73662,195772
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,359028,359028,326391,326391,75318,251073
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,440954,440954,400867,400867,104886,295981
I,5.0,제휴몰,차시즌의류,점퍼,JP,4603515,4603515,4185012,4185012,1106247,3078765
I,5.0,제휴몰,차시즌의류,진바지,DP,703599,703599,639636,639636,188221,451415
I,5.0,제휴몰,차시즌의류,팬츠,PT,1198769,1198769,1089785,1089785,282665,807120
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,107227,107227,97479,97479,24419,73060
I,5.0,제휴몰,차시즌의류,후드티,HD,1810804,1810804,1646184,1646184,441951,1204233
I,6.0,대리점,Acc_etc,기타,ET,555410,524326,476658,307780,161411,146369
I,6.0,대리점,Acc_etc,머플러(스카프),MF,548181,534844,486222,309733,99999,209734
I,6.0,대리점,Acc_etc,양말,SO,1543461,1505377,1368658,882425,376422,506003
I,6.0,대리점,Acc_etc,장갑,GL,818055,778561,707787,461977,190132,271845
I,6.0,대리점,Bag,가방,BG,397582,374040,340042,215377,100109,115268
I,6.0,대리점,Bag,백팩,BK,74711633,67956815,61778776,39783793,17183336,22600457
I,6.0,대리점,Bag,보조가방,UB,1830081,1716746,1560675,996187,454124,542063
I,6.0,대리점,Bag,슬링백,SG,1808395,1706710,1551553,994336,396681,597655
I,6.0,대리점,Bag,크로스백,CR,16381572,15934871,14486245,9297707,3673824,5623883
I,6.0,대리점,Bag,힙색,HS,0,-6554,-5954,-3811,0,-3811
I,6.0,대리점,Headwear,방한모,WM,9104622,8814026,8012733,5161231,1768657,3392574
I,6.0,대리점,Headwear,비니,BN,11340718,10909053,9917308,6348627,2487109,3861518
I,6.0,대리점,Headwear,와이어캡,WR,236139,218429,198572,128857,45801,83056
I,6.0,대리점,Headwear,운동모,CP,28080114,27299878,24818117,15927647,5996943,9930704
I,6.0,대리점,Shoes,런닝화,RN,21515196,20353812,18503501,11843511,5217410,6626101
I,6.0,대리점,Shoes,방한화,WB,20395943,19445410,17677626,11357521,4727419,6630102
I,6.0,대리점,Shoes,스니커즈,SX,2315612,2160809,1964347,1252205,561526,690679
I,6.0,대리점,Shoes,신발,SH,12773217,12296794,11178894,7212118,3058613,4153505
I,6.0,대리점,과시즌의류,다운점퍼,DJ,0,79275,72068,59817,0,59817
I,6.0,대리점,과시즌의류,반바지,SP,-59035,-59035,-53669,-34885,-12605,-22280
I,6.0,대리점,과시즌의류,베이비,BV,568662,530350,482138,303915,171428,132487
I,6.0,대리점,당시즌의류,다운베스트,DV,1637314,1478739,1344315,869606,429211,440395
I,6.0,대리점,당시즌의류,다운점퍼,DJ,99953254,93226460,84751221,54415799,25432280,28983519
I,6.0,대리점,당시즌의류,맨투맨,MT,8527526,8077307,7342968,4710041,2439745,2270296
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,23801893,22298625,20271444,12973964,6482263,6491701
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,502399,410533,373212,242484,127454,115030
I,6.0,대리점,당시즌의류,스커트,SK,-107227,-107227,-97479,-60437,-30017,-30420
I,6.0,대리점,당시즌의류,우븐팬츠,WP,3077042,2948057,2680053,1731788,841214,890574
I,6.0,대리점,당시즌의류,점퍼,JP,1436113,1366982,1242713,809586,388825,420761
I,6.0,대리점,당시즌의류,진바지,DP,3593898,3414733,3104292,2013080,848970,1164110
I,6.0,대리점,당시즌의류,진자켓,DK,167466,167466,152242,100480,44138,56342
I,6.0,대리점,당시즌의류,패딩,PD,1340935,1189601,1081458,701529,382554,318975
I,6.0,대리점,당시즌의류,팬츠,PT,634926,370739,337048,201780,184089,17691
I,6.0,대리점,당시즌의류,후드티,HD,1920440,1837888,1670808,1064679,575748,488931
I,6.0,대리점,차시즌의류,맨투맨,MT,7858866,7590040,6900068,4430729,1953756,2476973
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,33570356,32485645,29532421,19051030,8499869,10551161
I,6.0,대리점,차시즌의류,반팔카라티셔츠,TS,710828,710828,646205,420681,177397,243284
I,6.0,대리점,차시즌의류,방풍자켓,WJ,669865,638781,580713,374199,140164,234035
I,6.0,대리점,차시즌의류,우븐팬츠,WP,1369850,1298394,1180358,751210,313735,437475
I,6.0,대리점,차시즌의류,점퍼,JP,18170690,17460633,15873310,10233736,4368443,5865293
I,6.0,대리점,차시즌의류,진바지,DP,2540909,2491428,2264936,1470020,669288,800732
I,6.0,대리점,차시즌의류,팬츠,PT,3390288,3233364,2939448,1885677,751649,1134028
I,6.0,대리점,차시즌의류,폴로 티셔츠,PQ,321680,321680,292436,191059,73257,117802
I,6.0,대리점,차시즌의류,후드티,HD,5698672,5473146,4975604,3206234,1323482,1882752
I,8.0,사입,Acc_etc,장갑,GL,-71083,-17771,-16155,-16155,-4020,-12135
I,8.0,사입,Bag,가방,BG,37491958,4824654,4386049,4386049,9501899,-5115850
I,8.0,사입,Bag,백팩,BK,2010274476,306882248,278983857,278983857,513515512,-234531655
I,8.0,사입,Bag,보조가방,UB,89551070,14160777,12873453,12873453,23400884,-10527431
I,8.0,사입,Bag,슬링백,SG,109747018,17215795,15650709,15650709,25999027,-10348318
I,8.0,사입,Bag,크로스백,CR,666080736,128899650,117181343,117181343,160556452,-43375109
I,8.0,사입,Bag,힙색,HS,44853244,5550856,5046226,5046226,9414273,-4368047
I,8.0,사입,Headwear,방한모,WM,-83131,-24939,-22672,-22672,-2330,-20342
I,8.0,사입,Headwear,와이어캡,WR,5667347,1700228,1545682,1545682,1189460,356222
I,8.0,사입,Headwear,운동모,CP,446442125,122208302,111098445,111098445,93373833,17724612
I,8.0,사입,Headwear,햇,HT,66956379,16738962,15217260,15217260,12762214,2455046
