브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,1.0,백화점,Acc_etc,기타,ET,7223000,7142700,6493359,4188807,2040014,2148793
I,1.0,백화점,Acc_etc,머플러(스카프),MF,7639000,7247880,6589000,4195755,1444902,2750853
I,1.0,백화점,Acc_etc,양말,SO,5607500,5465810,4968877,3180174,1306404,1873770
I,1.0,백화점,Acc_etc,장갑,GL,8011000,7865780,7150712,4552166,1835325,2716841
I,1.0,백화점,Bag,가방,BG,1122000,1100970,1000879,636476,282510,353966
I,1.0,백화점,Bag,백팩,BK,83800000,72632060,66029326,42058980,20033546,22025434
I,1.0,백화점,Bag,보조가방,UB,2450000,2318580,2107810,1344777,608297,736480
I,1.0,백화점,Bag,슬링백,SG,869000,842830,766215,495318,190619,304699
I,1.0,백화점,Bag,크로스백,CR,418688000,401123770,364657921,230435971,103350554,127085417
I,1.0,백화점,Bag,힙색,HS,118000,118000,107272,67582,23184,44398
I,1.0,백화점,Headwear,방한모,WM,67472000,65689200,59717276,38066596,14033530,24033066
I,1.0,백화점,Headwear,비니,BN,78771000,76567520,69606802,44410473,17253643,27156830
I,1.0,백화점,Headwear,와이어캡,WR,1421000,1334550,1213231,793701,280261,513440
I,1.0,백화점,Headwear,운동모,CP,78165000,76547020,69588088,44467996,16914600,27553396
I,1.0,백화점,Headwear,햇,HT,1020000,996400,905811,575809,207884,367925
I,1.0,백화점,Shoes,런닝화,RN,63719000,62348320,56680278,36302222,15507693,20794529
I,1.0,백화점,Shoes,방한화,WB,337009000,322314690,293012798,187114171,84275622,102838549
I,1.0,백화점,Shoes,샌들,SD,286000,201500,183186,115407,64218,51189
I,1.0,백화점,Shoes,스니커즈,SX,19734000,19300090,17545524,11194639,4687703,6506936
I,1.0,백화점,Shoes,신발,SH,94167000,92231380,83846627,53447773,22333110,31114663
I,1.0,백화점,과시즌의류,다운점퍼,DJ,96946000,48119080,43744744,27555725,17577864,9977861
I,1.0,백화점,과시즌의류,맨투맨,MT,4231000,2520000,2290898,1450598,805421,645177
I,1.0,백화점,과시즌의류,맨투맨셋트,S2,6664000,4962290,4511165,2852311,921660,1930651
I,1.0,백화점,과시즌의류,반바지,SP,344000,344000,312725,200144,79783,120361
I,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,10023000,9134900,8304439,5304136,2252057,3052079
I,1.0,백화점,과시즌의류,반팔티 & 스웨트팬츠,S1,4003000,3324210,3022082,1926856,935161,991695
I,1.0,백화점,과시즌의류,방풍자켓,WJ,2685000,2649330,2408490,1541432,676986,864446
I,1.0,백화점,과시즌의류,베이비,BV,1534000,1517640,1379665,871340,462436,408904
I,1.0,백화점,과시즌의류,스윔웨어,SW,466000,466000,423637,271127,119233,151894
I,1.0,백화점,과시즌의류,스커트,SK,858000,858000,779997,498568,233390,265178
I,1.0,백화점,과시즌의류,우븐반바지,SM,2735000,2478500,2253180,1442030,607166,834864
I,1.0,백화점,과시즌의류,우븐팬츠,WP,237000,237000,215455,137891,58149,79742
I,1.0,백화점,과시즌의류,원피스,OP,514000,514000,467272,299053,117421,181632
I,1.0,백화점,과시즌의류,점퍼,JP,577000,467510,425000,271004,126204,144800
I,1.0,백화점,과시즌의류,팬츠,PT,375000,375000,340912,218183,85220,132963
I,1.0,백화점,과시즌의류,후드티,HD,89000,89000,80909,51782,22664,29118
I,1.0,백화점,당시즌의류,니트가디건,KC,1192000,1140960,1037237,654269,319880,334389
I,1.0,백화점,당시즌의류,다운베스트,DV,59529000,57188000,51989052,33092259,16487931,16604328
I,1.0,백화점,당시즌의류,다운점퍼,DJ,966853000,921912870,838102353,534424365,248286314,286138051
I,1.0,백화점,당시즌의류,레깅스,LG,5135000,4952650,4502402,2880454,1462223,1418231
I,1.0,백화점,당시즌의류,맨투맨,MT,200581000,194078210,176434575,112278264,55806215,56472049
I,1.0,백화점,당시즌의류,맨투맨셋트,S2,264266000,257914600,234467779,149362741,73307714,76055027
I,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,7291000,6769630,6154184,3887777,2017185,1870592
I,1.0,백화점,당시즌의류,반팔티 & 스웨트팬츠,S1,5584000,5288120,4807377,3093912,1549774,1544138
I,1.0,백화점,당시즌의류,방풍자켓,WJ,556000,486500,442273,281159,143244,137915
I,1.0,백화점,당시즌의류,스커트,SK,1068000,1034400,940362,594858,299785,295073
I,1.0,백화점,당시즌의류,우븐반바지,SM,69000,69000,62727,40145,17696,22449
I,1.0,백화점,당시즌의류,우븐셔츠,WS,2502000,2354210,2140188,1371235,619789,751446
I,1.0,백화점,당시즌의류,우븐팬츠,WP,128542000,124333350,113030408,72035283,33586463,38448820
I,1.0,백화점,당시즌의류,점퍼,JP,10187000,9423820,8567107,5431729,2509312,2922417
I,1.0,백화점,당시즌의류,진바지,DP,44330000,42749040,38862658,24775964,10902968,13872996
I,1.0,백화점,당시즌의류,진자켓,DK,496000,359280,326620,203416,149992,53424
I,1.0,백화점,당시즌의류,패딩,PD,19398000,18757600,17052382,10912869,5534073,5378796
I,1.0,백화점,당시즌의류,팬츠,PT,105861000,102668120,93334506,59371875,29611937,29759938
I,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,12788000,12155640,11050577,7008552,3567672,3440880
I,1.0,백화점,당시즌의류,폴로 티셔츠,PQ,1780000,1709650,1554225,997773,493166,504607
I,1.0,백화점,당시즌의류,후드티,HD,52156000,50698760,46089763,29346269,14931098,14415171
I,2.0,면세점,Acc_etc,기타,ET,978600,978600,889631,533775,276982,256793
I,2.0,면세점,Acc_etc,머플러(스카프),MF,7294000,7294000,6630867,3978512,1462216,2516296
I,2.0,면세점,Acc_etc,양말,SO,1162600,1162600,1056900,634137,280041,354096
I,2.0,면세점,Acc_etc,장갑,GL,147000,147000,133635,80181,26892,53289
I,2.0,면세점,Bag,백팩,BK,71341000,70815400,64377646,38626555,18328758,20297797
I,2.0,면세점,Bag,보조가방,UB,833000,833000,757265,454359,206708,247651
I,2.0,면세점,Bag,크로스백,CR,87998000,87997900,79998098,47998620,20917874,27080746
I,2.0,면세점,Headwear,방한모,WM,28910000,28910000,26281819,15769035,6046986,9722049
I,2.0,면세점,Headwear,비니,BN,63203000,63202940,57457034,34474169,14114300,20359869
I,2.0,면세점,Headwear,와이어캡,WR,1764000,1764000,1603620,962172,347915,614257
I,2.0,면세점,Headwear,운동모,CP,94754000,94753960,86139597,51683721,19930331,31753390
I,2.0,면세점,Headwear,햇,HT,1286000,1286000,1169104,701458,280475,420983
I,2.0,면세점,Shoes,런닝화,RN,10684000,10684000,9712703,5827619,2618016,3209603
I,2.0,면세점,Shoes,방한화,WB,12715000,12715000,11559052,6935389,3064224,3871165
I,2.0,면세점,Shoes,스니커즈,SX,10768000,10768000,9789041,5873419,2351875,3521544
I,2.0,면세점,Shoes,신발,SH,17438000,17438000,15852714,9511619,4053755,5457864
I,2.0,면세점,과시즌의류,베이비,BV,531000,531000,482733,289638,160074,129564
I,2.0,면세점,당시즌의류,다운베스트,DV,8102000,8102000,7365422,4419264,2248200,2171064
I,2.0,면세점,당시즌의류,다운점퍼,DJ,177749000,177749000,161589913,96953965,45835093,51118872
I,2.0,면세점,당시즌의류,맨투맨,MT,45049000,45048990,40953654,24572060,12574433,11997627
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,25948000,25948000,23589137,14153508,7060747,7092761
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,795000,795000,722727,433635,243202,190433
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,1212000,1212000,1101814,661089,340775,320314
I,2.0,면세점,당시즌의류,방풍자켓,WJ,139000,139000,126363,75818,35811,40007
I,2.0,면세점,당시즌의류,우븐팬츠,WP,11876000,11875980,10796292,6477772,2993965,3483807
I,2.0,면세점,당시즌의류,점퍼,JP,7091000,7091000,6446355,3867804,1635511,2232293
I,2.0,면세점,당시즌의류,진바지,DP,1932000,1932000,1756352,1053811,470717,583094
I,2.0,면세점,당시즌의류,진자켓,DK,1480000,1480000,1345452,807272,361178,446094
I,2.0,면세점,당시즌의류,패딩,PD,1749000,1749000,1589995,953997,498974,455023
I,2.0,면세점,당시즌의류,팬츠,PT,9873000,9872990,8975456,5385256,2705583,2679673
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,6255000,6255000,5686335,3411810,1745059,1666751
I,2.0,면세점,당시즌의류,폴로 티셔츠,PQ,178000,178000,161818,97090,49316,47774
I,2.0,면세점,당시즌의류,후드티,HD,6248000,6248000,5679981,3407982,1783690,1624292
I,3.0,직영점(가두),Acc_etc,기타,ET,1117000,1117000,1015453,1015453,320880,694573
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,449000,449000,408182,408182,85119,323063
