브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,1.0,백화점,Acc_etc,기타,ET,5381834,5075871,4614426,2922431,1557621,1364810
I,1.0,백화점,Acc_etc,머플러(스카프),MF,2494344,2187957,1989047,1260975,506182,754793
I,1.0,백화점,Acc_etc,양말,SO,9175150,8480692,7709766,4922362,2167819,2754543
I,1.0,백화점,Acc_etc,장갑,GL,6138903,5795858,5268985,3342310,1485365,1856945
I,1.0,백화점,Bag,가방,BG,3769409,3631994,3301824,2092035,949118,1142917
I,1.0,백화점,Bag,백팩,BK,959435390,799341216,726674692,463179904,217069985,246109919
I,1.0,백화점,Bag,보조가방,UB,16140189,15139555,13763254,8800563,4005150,4795413
I,1.0,백화점,Bag,슬링백,SG,629563,629563,572331,362474,138097,224377
I,1.0,백화점,Bag,크로스백,CR,885271808,855882400,778074982,490793400,240991341,249802059
I,1.0,백화점,Bag,힙색,HS,940360,900009,818187,515461,184759,330702
I,1.0,백화점,Headwear,방한모,WM,49108569,46682494,42438594,27071187,9540427,17530760
I,1.0,백화점,Headwear,비니,BN,60491174,57578635,52344087,33308196,13213709,20094487
I,1.0,백화점,Headwear,와이어캡,WR,1171465,1133745,1030685,650397,222541,427856
I,1.0,백화점,Headwear,운동모,CP,92064953,86993518,79084740,50397513,19822014,30575499
I,1.0,백화점,Headwear,햇,HT,563153,549075,499153,314465,98690,215775
I,1.0,백화점,Shoes,런닝화,RN,76113368,72063684,65512324,41776469,18665653,23110816
I,1.0,백화점,Shoes,방한화,WB,95204799,88147105,80133589,51125835,23089440,28036395
I,1.0,백화점,Shoes,스니커즈,SX,30763582,28325686,25750595,16383779,6955465,9428314
I,1.0,백화점,Shoes,신발,SH,75146444,70809074,64371906,40985382,17638474,23346908
I,1.0,백화점,과시즌의류,다운점퍼,DJ,7411311,3705656,3368773,2122334,1144245,978089
I,1.0,백화점,과시즌의류,맨투맨,MT,156727,78363,71239,44880,24383,20497
I,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,1577892,1474851,1340762,846996,371195,475801
I,1.0,백화점,과시즌의류,반팔티 & 스웨트팬츠,S1,1187404,593675,539727,340028,182948,157080
I,1.0,백화점,과시즌의류,베이비,BV,3134533,2972919,2702645,1725149,944929,780220
I,1.0,백화점,당시즌의류,다운베스트,DV,19829906,18541560,16855967,10684914,5446588,5238326
I,1.0,백화점,당시즌의류,다운점퍼,DJ,493447215,453820183,412563723,262689373,126161072,136528301
I,1.0,백화점,당시즌의류,레깅스,LG,2308398,2011148,1828312,1162734,657335,505399
I,1.0,백화점,당시즌의류,맨투맨,MT,68792374,63460746,57691460,36661362,19319025,17342337
I,1.0,백화점,당시즌의류,맨투맨셋트,S2,112495201,105284235,95712901,60945386,31054982,29890404
I,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,1399914,1269273,1153877,726941,381279,345662
I,1.0,백화점,당시즌의류,우븐팬츠,WP,46863925,43544587,39585993,25170154,12258083,12912071
I,1.0,백화점,당시즌의류,점퍼,JP,3086718,2781845,2528957,1616516,855372,761144
I,1.0,백화점,당시즌의류,진바지,DP,19117995,17791742,16174257,10267923,4678697,5589226
I,1.0,백화점,당시즌의류,패딩,PD,7602571,7357201,6688376,4317965,2168940,2149025
I,1.0,백화점,당시즌의류,팬츠,PT,36732476,33961177,30873774,19616699,9928219,9688480
I,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,4800086,4533332,4121239,2606165,1339155,1267010
I,1.0,백화점,당시즌의류,후드티,HD,17229306,16079490,14617746,9268543,4891263,4377280
I,1.0,백화점,차시즌의류,맨투맨,MT,36700600,33784050,30712794,19529564,9246910,10282654
I,1.0,백화점,차시즌의류,맨투맨셋트,S2,102448757,95802272,87092978,55399590,25799900,29599690
I,1.0,백화점,차시즌의류,우븐팬츠,WP,3129220,2949994,2681790,1705090,789143,915947
I,1.0,백화점,차시즌의류,점퍼,JP,83314824,77547310,70497496,44970332,19936602,25033730
I,1.0,백화점,차시즌의류,진바지,DP,1158183,1106570,1005973,651733,339605,312128
I,1.0,백화점,차시즌의류,팬츠,PT,13892888,13001724,11819790,7519962,3313852,4206110
I,1.0,백화점,차시즌의류,후드티,HD,13098629,12234481,11122240,7054909,3155258,3899651
I,2.0,면세점,Acc_etc,기타,ET,236418,236418,214925,128954,69047,59907
I,2.0,면세점,Acc_etc,머플러(스카프),MF,4784147,4784147,4349212,2609520,992114,1617406
I,2.0,면세점,Acc_etc,양말,SO,5773385,5773438,5248552,3149098,1340329,1808769
I,2.0,면세점,Bag,백팩,BK,25405656,24474859,22249869,13349923,5815961,7533962
I,2.0,면세점,Bag,보조가방,UB,390488,390488,354986,212992,96897,116095
I,2.0,면세점,Bag,슬링백,SG,209854,209854,190776,114466,46032,68434
I,2.0,면세점,Bag,크로스백,CR,649289289,649288465,590262215,354155157,165040265,189114892
I,2.0,면세점,Headwear,방한모,WM,10354584,10189623,9263294,5557965,1975146,3582819
I,2.0,면세점,Headwear,비니,BN,46237018,46236991,42033484,25220054,9922930,15297124
I,2.0,면세점,Headwear,와이어캡,WR,2473093,2473093,2248244,1348946,474167,874779
I,2.0,면세점,Headwear,운동모,CP,142382177,142382469,129438258,77662855,30241082,47421773
I,2.0,면세점,Headwear,햇,HT,140788,140788,127990,76793,24672,52121
I,2.0,면세점,Shoes,런닝화,RN,14456041,14456041,13141808,7885080,3476075,4409005
