브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,3.0,직영점(가두),Headwear,햇,HT,59000,59000,53636,53636,14491,39145
I,3.0,직영점(가두),Shoes,런닝화,RN,976000,976000,887273,887273,233849,653424
I,3.0,직영점(가두),Shoes,방한화,WB,2147000,2137800,1943454,1943454,506396,1437058
I,3.0,직영점(가두),Shoes,스니커즈,SX,702000,702000,638181,638181,167172,471009
I,3.0,직영점(가두),Shoes,신발,SH,1565000,1565000,1422726,1422726,373723,1049003
I,3.0,직영점(가두),과시즌의류,베이비,BV,413000,413000,375452,375452,124502,250950
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,12482000,12462000,11329089,11329089,3222298,8106791
I,3.0,직영점(가두),당시즌의류,레깅스,LG,237000,237000,215454,215454,67487,147967
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,2379000,2379000,2162721,2162721,663035,1499686
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,2383000,2383000,2166367,2166367,691501,1474866
I,3.0,직영점(가두),당시즌의류,반팔카라티셔츠,TS,39000,39000,35455,35455,10473,24982
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,951000,951000,864546,864546,254658,609888
I,3.0,직영점(가두),당시즌의류,진바지,DP,218000,218000,198182,198182,51378,146804
I,3.0,직영점(가두),당시즌의류,패딩,PD,159000,159000,144545,144545,45361,99184
I,3.0,직영점(가두),당시즌의류,팬츠,PT,652000,652000,592726,592726,177863,414863
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,278000,278000,252728,252728,77558,175170
I,3.0,직영점(가두),당시즌의류,후드티,HD,317000,317000,288182,288182,89570,198612
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,1034000,1034000,939995,939995,255943,684052
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,3148000,3148000,2861827,2861827,810459,2051368
I,3.0,직영점(가두),차시즌의류,점퍼,JP,1114000,1114000,1012726,1012726,282792,729934
I,3.0,직영점(가두),차시즌의류,팬츠,PT,443000,443000,402725,402725,104952,297773
I,3.0,직영점(가두),차시즌의류,후드티,HD,356000,356000,323636,323636,88707,234929
I,4.0,자사몰,Acc_etc,기타,ET,712000,668200,607455,607455,207944,399511
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,124000,107800,98000,98000,25830,72170
I,4.0,자사몰,Acc_etc,양말,SO,524000,429032,393146,393146,128040,265106
I,4.0,자사몰,Acc_etc,장갑,GL,118000,111240,101127,101127,30839,70288
I,4.0,자사몰,Bag,가방,BG,33000,31350,28500,28500,8309,20191
I,4.0,자사몰,Bag,백팩,BK,36841000,28923570,26294144,26294144,8367880,17926264
I,4.0,자사몰,Bag,보조가방,UB,1078000,922820,838923,838923,267506,571417
I,4.0,자사몰,Bag,슬링백,SG,79000,79000,71818,71818,17329,54489
I,4.0,자사몰,Bag,크로스백,CR,551000,466200,423818,423818,109085,314733
I,4.0,자사몰,Headwear,방한모,WM,2023000,1839810,1672553,1672553,410354,1262199
I,4.0,자사몰,Headwear,비니,BN,2773000,2311990,2101806,2101806,621197,1480609
I,4.0,자사몰,Headwear,운동모,CP,1167000,971100,882819,882819,247245,635574
I,4.0,자사몰,Headwear,햇,HT,53000,53000,48182,48182,9288,38894
I,4.0,자사몰,Shoes,런닝화,RN,1441000,1316510,1196828,1196828,355914,840914
I,4.0,자사몰,Shoes,방한화,WB,3422000,2958380,2689437,2689437,846136,1843301
I,4.0,자사몰,Shoes,스니커즈,SX,457000,403980,367254,367254,103626,263628
I,4.0,자사몰,Shoes,신발,SH,3914000,2172264,1985588,1985588,953452,1032136
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,69000,70309,70309,70309,17549,52760
I,4.0,자사몰,과시즌의류,베이비,BV,2301000,1852980,1684532,1684532,693658,990874
I,4.0,자사몰,당시즌의류,다운베스트,DV,-30000,-23950,-21772,-21772,-12443,-9329
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,14662000,13195410,11995828,11995828,3712530,8283298
I,4.0,자사몰,당시즌의류,맨투맨,MT,1569000,1326460,1205871,1205871,444067,761804
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,5153000,4806360,4369421,4369421,1431736,2937685
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,394000,339650,308773,308773,109204,199569
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,139000,120290,109355,109355,35811,73544
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,1357000,1209020,1099108,1099108,362223,736885
I,4.0,자사몰,당시즌의류,점퍼,JP,477000,436670,396973,396973,121748,275225
I,4.0,자사몰,당시즌의류,진바지,DP,674000,607420,552201,552201,174636,377565
I,4.0,자사몰,당시즌의류,팬츠,PT,562000,510590,464174,464174,157548,306626
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,267000,262550,238682,238682,73975,164707
I,4.0,자사몰,당시즌의류,후드티,HD,277000,259040,235491,235491,76483,159008
I,4.0,자사몰,차시즌의류,맨투맨,MT,670000,599480,544982,544982,166793,378189
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,2294000,2104240,1912947,1912947,583545,1329402
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,89000,82550,75045,75045,20642,54403
I,4.0,자사몰,차시즌의류,점퍼,JP,219000,207050,188227,188227,49759,138468
I,4.0,자사몰,차시즌의류,팬츠,PT,374000,324400,294910,294910,90085,204825
I,4.0,자사몰,차시즌의류,후드티,HD,603000,538290,489356,489356,147732,341624
I,5.0,제휴몰,Acc_etc,기타,ET,1780000,1780000,1618180,1618180,519860,1098320
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,65000,65000,59091,59091,11857,47234
I,5.0,제휴몰,Acc_etc,양말,SO,508100,508100,461916,461916,128441,333475
I,5.0,제휴몰,Acc_etc,장갑,GL,265000,265000,240907,240907,71420,169487
I,5.0,제휴몰,Bag,가방,BG,495000,495000,450000,450000,124639,325361
I,5.0,제휴몰,Bag,백팩,BK,41205000,37342600,33947834,33947834,9272321,24675513
I,5.0,제휴몰,Bag,보조가방,UB,784000,784000,712720,712720,194547,518173
I,5.0,제휴몰,Bag,크로스백,CR,935000,935000,849995,849995,217272,632723
I,5.0,제휴몰,Headwear,방한모,WM,5871000,5871000,5337249,5337249,1152853,4184396
I,5.0,제휴몰,Headwear,비니,BN,7879000,7879000,7162730,7162730,1671611,5491119
I,5.0,제휴몰,Headwear,운동모,CP,4848000,4826500,4387736,4387736,1043858,3343878
I,5.0,제휴몰,Headwear,햇,HT,59000,59000,53636,53636,13057,40579
I,5.0,제휴몰,Shoes,런닝화,RN,1514000,1514000,1376363,1376363,377640,998723
I,5.0,제휴몰,Shoes,방한화,WB,17844000,17844000,16221795,16221795,4333275,11888520
I,5.0,제휴몰,Shoes,스니커즈,SX,2012000,1979500,1799543,1799543,491336,1308207
I,5.0,제휴몰,Shoes,신발,SH,5541000,5338000,4852710,4852710,1419617,3433093
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,239000,239000,217273,217273,36578,180695
I,5.0,제휴몰,과시즌의류,맨투맨셋트,S2,109000,76300,69364,69364,27200,42164
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,265000,185500,168635,168635,29396,139239
I,5.0,제휴몰,과시즌의류,베이비,BV,2832000,2832000,2574528,2574528,853731,1720797
I,5.0,제휴몰,당시즌의류,다운베스트,DV,546000,546000,496365,496365,150414,345951
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,49422000,49422000,44929073,44929073,12479652,32449421
I,5.0,제휴몰,당시즌의류,레깅스,LG,0,0,0,0,0,0
I,5.0,제휴몰,당시즌의류,맨투맨,MT,4906000,4906000,4459978,4459978,1376265,3083713
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,10482000,10482000,9529114,9529114,2915221,6613893
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,295000,295000,268180,268180,84944,183236
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,576000,576000,523637,523637,158240,365397
I,5.0,제휴몰,당시즌의류,스커트,SK,178000,178000,161818,161818,49830,111988
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,2704000,2704000,2458183,2458183,697987,1760196
I,5.0,제휴몰,당시즌의류,점퍼,JP,716000,716000,650908,650908,162012,488896
I,5.0,제휴몰,당시즌의류,진바지,DP,803000,803000,730001,730001,205104,524897
I,5.0,제휴몰,당시즌의류,패딩,PD,954000,954000,867270,867270,272166,595104
I,5.0,제휴몰,당시즌의류,팬츠,PT,2111000,2111000,1919084,1919084,565613,1353471
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,24658,56251
I,5.0,제휴몰,당시즌의류,후드티,HD,1136000,1136000,1032725,1032725,316604,716121
I,5.0,제휴몰,차시즌의류,맨투맨,MT,414000,414000,376362,376362,104120,272242
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,2035000,2035000,1850005,1850005,516392,1333613
I,5.0,제휴몰,차시즌의류,점퍼,JP,219000,219000,199091,199091,49759,149332
I,5.0,제휴몰,차시즌의류,팬츠,PT,236000,236000,214544,214544,51857,162687
I,5.0,제휴몰,차시즌의류,후드티,HD,445000,445000,404545,404545,110934,293611
I,6.0,대리점,Acc_etc,기타,ET,356000,356000,323635,207935,103972,103963
I,6.0,대리점,Acc_etc,머플러(스카프),MF,195000,188930,171755,112176,35572,76604
I,6.0,대리점,Acc_etc,양말,SO,713000,691280,628472,403152,164701,238451
I,6.0,대리점,Acc_etc,장갑,GL,541000,518220,471113,306649,123191,183458
I,6.0,대리점,Bag,가방,BG,99000,89360,81241,51057,24927,26130
I,6.0,대리점,Bag,백팩,BK,29611000,27209160,24735603,15959268,6882221,9077047
I,6.0,대리점,Bag,보조가방,UB,735000,699730,636116,407951,182385,225566
I,6.0,대리점,Bag,슬링백,SG,790000,768800,698907,446044,173290,272754
I,6.0,대리점,Bag,크로스백,CR,6083000,5921400,5383090,3462738,1380253,2082485
I,6.0,대리점,Bag,힙색,HS,0,-5440,-4942,-3163,0,-3163
I,6.0,대리점,Headwear,방한모,WM,3930000,3802700,3456981,2235266,782178,1453088
I,6.0,대리점,Headwear,비니,BN,5371000,5235850,4759853,3039915,1193449,1846466
I,6.0,대리점,Headwear,와이어캡,WR,49000,44100,40091,26059,9024,17035
I,6.0,대리점,Headwear,운동모,CP,10890000,10502660,9547894,6114329,2322333,3791996
I,6.0,대리점,Shoes,런닝화,RN,7863000,7540670,6855189,4391146,1898749,2492397
I,6.0,대리점,Shoes,방한화,WB,11572000,11024890,10022608,6444610,2726323,3718287
I,6.0,대리점,Shoes,스니커즈,SX,836000,764910,695351,440381,199767,240614
I,6.0,대리점,Shoes,신발,SH,4801000,4599420,4181288,2692149,1164041,1528108
I,6.0,대리점,과시즌의류,다운점퍼,DJ,0,65800,59818,49649,0,49649
I,6.0,대리점,과시즌의류,베이비,BV,354000,334000,303638,190037,106716,83321
I,6.0,대리점,당시즌의류,다운베스트,DV,1171000,1142080,1038257,674163,315537,358626
I,6.0,대리점,당시즌의류,다운점퍼,DJ,46769000,43636280,39669343,25488926,11868316,13620610
I,6.0,대리점,당시즌의류,맨투맨,MT,4597000,4412040,4010917,2559944,1322827,1237117
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,11129000,10436800,9487994,6095508,3030499,3065009
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,139000,81000,73637,47864,35263,12601
I,6.0,대리점,당시즌의류,우븐팬츠,WP,1891000,1813870,1648975,1065588,512420,553168
I,6.0,대리점,당시즌의류,점퍼,JP,1043000,995620,905111,589835,282390,307445
I,6.0,대리점,당시즌의류,진바지,DP,1536000,1470550,1336856,864969,360637,504332
I,6.0,대리점,당시즌의류,진자켓,DK,139000,139000,126364,83400,36635,46765
I,6.0,대리점,당시즌의류,패딩,PD,795000,711190,646540,420375,226805,193570
I,6.0,대리점,당시즌의류,팬츠,PT,1541000,1434940,1304497,828795,426903,401892
I,6.0,대리점,당시즌의류,후드티,HD,970000,928720,844289,538114,289833,248281
I,6.0,대리점,차시즌의류,맨투맨,MT,2931000,2813420,2557641,1643970,730569,913401
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,9911000,9609520,8735941,5653083,2516207,3136876
I,6.0,대리점,차시즌의류,우븐팬츠,WP,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,점퍼,JP,6347000,6069610,5517817,3558055,1567264,1990791
I,6.0,대리점,차시즌의류,팬츠,PT,1427000,1364880,1240812,797201,311498,485703
I,6.0,대리점,차시즌의류,후드티,HD,897000,878120,798295,516959,189412,327547
I,8.0,사입,Acc_etc,장갑,GL,-59000,-14750,-13409,-13409,-3337,-10072
I,8.0,사입,Bag,가방,BG,3201000,813450,739500,739500,971231,-231731
I,8.0,사입,Bag,백팩,BK,397400000,99697560,90634133,90634133,101302152,-10668019
I,8.0,사입,Bag,보조가방,UB,20315000,5078750,4617056,4617056,5282155,-665099
I,8.0,사입,Bag,슬링백,SG,23700000,5925150,5386500,5386500,5254396,132104
I,8.0,사입,Bag,크로스백,CR,237534000,61975100,56340916,56340916,60275429,-3934513
I,8.0,사입,Bag,힙색,HS,2832000,708000,643632,643632,686903,-43271
I,8.0,사입,Headwear,방한모,WM,-69000,-20700,-18818,-18818,-1934,-16884
I,8.0,사입,Shoes,방한화,WB,-89000,-22250,-20227,-20227,-14473,-5754
I,8.0,사입,과시즌의류,니트가디건,KC,-28042000,-7103410,-6457643,-6457643,-4087969,-2369674
I,8.0,사입,과시즌의류,니트풀오버,KP,-556000,-139000,-126364,-126364,-83944,-42420
I,8.0,사입,과시즌의류,다운베스트,DV,-5773000,-1443260,-1312053,-1312053,-930061,-381992
I,8.0,사입,과시즌의류,다운점퍼,DJ,-2569000,-687050,-624590,-624590,-396671,-227919
I,8.0,사입,과시즌의류,레깅스,LG,-17612000,-4402990,-4002726,-4002726,-2712385,-1290341
I,8.0,사입,과시즌의류,맨투맨,MT,-349000,-146170,-132882,-132882,750708,-883590
I,8.0,사입,과시즌의류,맨투맨셋트,S2,392000,634460,576778,576778,1731741,-1154963
I,8.0,사입,과시즌의류,반팔카라티셔츠,TS,-3851000,-976540,-887759,-887759,-590767,-296992
I,8.0,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,-10454000,-2820200,-2563815,-2563815,-1449299,-1114516
I,8.0,사입,과시즌의류,방풍자켓,WJ,-7736000,-1933970,-1758153,-1758153,-1258501,-499652
I,8.0,사입,과시즌의류,스커트,SK,-54192000,-13592430,-12356749,-12356749,-7973844,-4382905
I,8.0,사입,과시즌의류,우븐셔츠,WS,417000,62550,56865,56865,146326,-89461
I,8.0,사입,과시즌의류,우븐팬츠,WP,-20444000,-5039820,-4581635,-4581635,-2976256,-1605379
I,8.0,사입,과시즌의류,원피스,OP,-1596000,-399000,-362726,-362726,-253197,-109529
I,8.0,사입,과시즌의류,점퍼,JP,-6553000,-841290,-764821,-764821,229932,-994753
I,8.0,사입,과시즌의류,진바지,DP,-1250000,-315050,-286415,-286415,-38659,-247756
I,8.0,사입,과시즌의류,진자켓,DK,556000,166800,151636,151636,137694,13942
I,8.0,사입,과시즌의류,팬츠,PT,-8572000,-2393130,-2175579,-2175579,-466789,-1708790
I,8.0,사입,과시즌의류,폴로 티셔츠,PQ,-474000,-142200,-129270,-129270,-78810,-50460
I,8.0,사입,과시즌의류,후드티,HD,-827000,-295410,-268552,-268552,35241,-303793
I,11.0,직영몰,Acc_etc,기타,ET,356000,349330,317572,317572,103972,213600
I,11.0,직영몰,Acc_etc,머플러(스카프),MF,260000,242450,220409,220409,47430,172979
I,11.0,직영몰,Acc_etc,양말,SO,144300,129230,117485,117485,33791,83694
I,11.0,직영몰,Acc_etc,장갑,GL,443000,432690,393353,393353,113612,279741
I,11.0,직영몰,Bag,가방,BG,33000,32290,29355,29355,8309,21046
I,11.0,직영몰,Bag,백팩,BK,50701000,44298760,40271589,40271589,11396021,28875568
I,11.0,직영몰,Bag,보조가방,UB,1225000,1162910,1057182,1057182,303980,753202
I,11.0,직영몰,Bag,슬링백,SG,158000,158000,143636,143636,34658,108978
I,11.0,직영몰,Bag,크로스백,CR,1249000,1198680,1089705,1089705,270228,819477
I,11.0,직영몰,Headwear,방한모,WM,4695000,4504090,4094619,4094619,932756,3161863
I,11.0,직영몰,Headwear,비니,BN,6176000,5946870,5406223,5406223,1315748,4090475
I,11.0,직영몰,Headwear,와이어캡,WR,294000,286370,260334,260334,55425,204909
I,11.0,직영몰,Headwear,운동모,CP,8249000,7980330,7254825,7254825,1751460,5503365
I,11.0,직영몰,Shoes,런닝화,RN,5288000,4995370,4541243,4541243,1283040,3258203
I,11.0,직영몰,Shoes,방한화,WB,5989000,5574190,5067441,5067441,1469712,3597729
I,11.0,직영몰,Shoes,스니커즈,SX,1528000,1437450,1306771,1306771,359441,947330
I,11.0,직영몰,Shoes,신발,SH,4431000,4212980,3829975,3829975,1056034,2773941
I,11.0,직영몰,과시즌의류,다운점퍼,DJ,249000,237880,216254,216254,37646,178608
I,11.0,직영몰,과시즌의류,맨투맨셋트,S2,447000,418560,380508,380508,70034,310474
I,11.0,직영몰,과시즌의류,반팔카라티셔츠,TS,33000,33000,30000,30000,7763,22237
I,11.0,직영몰,과시즌의류,베이비,BV,354000,338100,307363,307363,106716,200647
I,11.0,직영몰,과시즌의류,점퍼,JP,199000,190120,172836,172836,31485,141351
I,11.0,직영몰,당시즌의류,다운베스트,DV,884000,805570,732336,732336,253345,478991
I,11.0,직영몰,당시즌의류,다운점퍼,DJ,29710000,27981180,25437426,25437426,7556798,17880628
I,11.0,직영몰,당시즌의류,맨투맨,MT,4108000,3923280,3566611,3566611,1182739,2383872
I,11.0,직영몰,당시즌의류,맨투맨셋트,S2,5918000,5619160,5108325,5108325,1630326,3477999
I,11.0,직영몰,당시즌의류,반팔카라티셔츠,TS,273000,259460,235875,235875,73312,162563
I,11.0,직영몰,당시즌의류,우븐팬츠,WP,2041000,1902670,1729699,1729699,538159,1191540
I,11.0,직영몰,당시즌의류,점퍼,JP,298000,285430,259482,259482,80682,178800
I,11.0,직영몰,당시즌의류,진바지,DP,823000,772610,702373,702373,205157,497216
I,11.0,직영몰,당시즌의류,팬츠,PT,1503000,1430640,1300580,1300580,407822,892758
I,11.0,직영몰,당시즌의류,폴라폴리스점퍼,FD,556000,530420,482200,482200,155116,327084
I,11.0,직영몰,당시즌의류,후드티,HD,703000,659150,599225,599225,201797,397428
I,11.0,직영몰,차시즌의류,맨투맨,MT,2030000,1948180,1771069,1771069,519385,1251684
I,11.0,직영몰,차시즌의류,맨투맨셋트,S2,5053000,4732460,4302238,4302238,1275615,3026623
I,11.0,직영몰,차시즌의류,우븐팬츠,WP,178000,169100,153727,153727,41284,112443
